Customer ID,FirstPurchase,LastPurchase,Orders,Monetary,AverageOrderValue,RecencyDays,CustomerAgeDays,RepeatCustomer,SecondPurchase,DaysToSecondPurchase,EligibleFor90DayRepeat,RepeatWithin90Days,R_Score,F_Score,M_Score,RFM_Score,RFM Segment,Lifecycle,CRM Priority
14740,2010-02-25 11:40:00,2011-05-26 18:17:00,11,4161.06,378.27818181818185,197,653,True,2010-03-04 15:39:00,7.0,True,True,2,5,5,12,At Risk,Dormant,Low-cost reactivation
14741,2010-10-18 09:33:00,2011-11-28 08:48:00,7,1713.0900000000001,244.72714285714287,12,418,True,2010-12-02 08:43:00,44.0,True,True,5,4,4,13,Champions,Active repeat,Develop loyalty
14742,2010-09-30 14:07:00,2010-09-30 14:07:00,1,579.85,579.85,435,435,False,,,True,False,1,1,2,4,Hibernating,Dormant,Low-cost reactivation
14743,2010-04-26 10:26:00,2010-04-26 10:26:00,1,50.48,50.48,593,593,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14744,2010-05-18 14:06:00,2011-11-23 12:51:00,14,3660.08,261.4342857142857,16,570,True,2010-05-21 11:26:00,2.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
14745,2010-03-12 10:33:00,2011-08-19 10:05:00,12,2551.41,212.61749999999998,113,638,True,2010-05-06 14:45:00,55.0,True,True,3,5,4,12,Loyal Customers,At risk,Win back high-value
14746,2010-10-12 11:06:00,2010-10-29 14:44:00,4,593.5,148.375,406,424,True,2010-10-20 12:45:00,8.0,True,True,2,3,2,7,At Risk,Dormant,Low-cost reactivation
14747,2011-04-04 14:09:00,2011-04-04 14:09:00,1,328.2,328.2,249,249,False,,,True,False,2,1,2,5,Hibernating,Dormant,Low-cost reactivation
14748,2010-03-04 17:08:00,2011-11-10 18:33:00,10,2681.9,268.19,29,645,True,2010-04-01 14:18:00,27.0,True,True,4,5,4,13,Champions,Active repeat,Protect high-value active
14749,2010-08-17 12:36:00,2010-08-17 12:36:00,1,310.15,310.15,480,480,False,,,True,False,1,1,2,4,Hibernating,Dormant,Low-cost reactivation
14750,2009-12-03 17:57:00,2009-12-03 17:57:00,1,112.03,112.03,736,736,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14751,2009-12-13 14:08:00,2010-01-24 13:37:00,2,126.45,63.225,684,726,True,2010-01-24 13:37:00,41.0,True,True,1,2,1,4,Hibernating,Dormant,Low-cost reactivation
14752,2011-10-27 11:55:00,2011-10-27 11:55:00,1,389.64,389.64,44,44,False,,,False,False,4,1,2,7,New Customers,New,Drive second purchase
14753,2010-09-05 11:04:00,2011-09-13 14:50:00,2,869.51,434.755,87,461,True,2011-09-13 14:50:00,373.0,True,False,3,2,3,8,Needs Attention,Active repeat,Develop loyalty
14754,2010-01-18 11:04:00,2011-10-26 12:01:00,6,1547.9299999999998,257.9883333333333,45,691,True,2010-05-27 10:13:00,128.0,True,False,4,4,4,12,Champions,Active repeat,Develop loyalty
14755,2009-12-03 16:51:00,2011-11-30 11:24:00,25,9972.55,398.902,10,736,True,2009-12-03 16:52:00,0.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
14756,2010-10-11 11:50:00,2011-11-24 18:13:00,3,2653.76,884.5866666666667,15,425,True,2010-11-22 09:22:00,41.0,True,True,5,3,4,12,Potential Loyalists,Active repeat,Protect high-value active
14757,2011-09-25 14:36:00,2011-09-25 14:36:00,1,420.5,420.5,75,75,False,,,False,False,3,1,2,6,Needs Attention,New,Drive second purchase
14758,2010-04-08 08:27:00,2011-07-18 08:21:00,7,2864.97,409.28142857142853,145,611,True,2010-07-19 10:07:00,102.0,True,False,3,4,4,11,Loyal Customers,At risk,Win back high-value
14759,2011-04-21 10:55:00,2011-12-05 12:03:00,3,1625.97,541.99,5,233,True,2011-08-19 08:57:00,119.0,True,False,5,3,4,12,Potential Loyalists,Active repeat,Develop loyalty
14760,2011-02-15 16:27:00,2011-02-15 16:27:00,1,89.2,89.2,297,297,False,,,True,False,2,1,1,4,Hibernating,Dormant,Low-cost reactivation
14761,2010-09-21 14:22:00,2011-10-12 12:10:00,3,447.92,149.30666666666667,59,444,True,2011-01-09 12:03:00,109.0,True,False,4,3,2,9,Potential Loyalists,Active repeat,Develop loyalty
14762,2010-03-23 15:36:00,2011-03-21 08:20:00,2,417.57,208.785,264,626,True,2011-03-21 08:20:00,362.0,True,False,2,2,2,6,Hibernating,Dormant,Low-cost reactivation
14764,2011-10-24 11:54:00,2011-10-24 11:54:00,1,278.3,278.3,47,47,False,,,False,False,4,1,1,6,New Customers,New,Drive second purchase
14765,2011-06-16 19:49:00,2011-11-10 19:53:00,3,254.11,84.70333333333333,29,176,True,2011-08-19 15:06:00,63.0,True,True,4,3,1,8,Potential Loyalists,Active repeat,Develop loyalty
14766,2010-06-06 11:11:00,2011-12-01 16:05:00,11,6375.73,579.6118181818182,8,552,True,2010-07-16 14:29:00,40.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
14767,2010-08-22 14:54:00,2010-08-22 14:54:00,1,382.81,382.81,474,474,False,,,True,False,1,1,2,4,Hibernating,Dormant,Low-cost reactivation
14768,2011-08-04 13:25:00,2011-11-22 12:54:00,2,192.60000000000002,96.30000000000001,17,127,True,2011-11-22 12:54:00,109.0,True,False,5,2,1,8,Potential Loyalists,Active repeat,Develop loyalty
14769,2009-12-16 09:17:00,2011-12-07 10:24:00,17,15514.11,912.594705882353,3,724,True,2010-01-08 09:08:00,22.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
14770,2010-02-25 18:58:00,2011-04-21 14:21:00,8,3637.64,454.705,232,652,True,2010-04-07 13:07:00,40.0,True,True,2,4,5,11,At Risk,Dormant,Low-cost reactivation
14771,2009-12-03 09:44:00,2010-03-28 12:52:00,2,594.62,297.31,621,737,True,2010-03-28 12:52:00,115.0,True,False,1,2,2,5,Hibernating,Dormant,Low-cost reactivation
14772,2011-08-19 15:04:00,2011-08-19 15:04:00,1,139.26,139.26,112,112,False,,,True,False,3,1,1,5,Needs Attention,At risk,Test win-back
14773,2010-04-26 10:29:00,2010-04-26 10:29:00,1,140.55,140.55,593,593,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14774,2010-06-29 12:26:00,2010-06-29 12:26:00,1,241.45,241.45,529,529,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14775,2010-12-02 16:38:00,2011-10-12 15:27:00,3,1011.9,337.3,58,372,True,2011-07-25 12:12:00,234.0,True,False,4,3,3,10,Potential Loyalists,Active repeat,Develop loyalty
14776,2010-09-19 14:12:00,2011-10-19 15:34:00,15,3708.3,247.22,51,446,True,2010-10-05 14:14:00,16.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
14777,2010-11-01 12:50:00,2010-11-01 12:50:00,1,307.56,307.56,404,404,False,,,True,False,2,1,2,5,Hibernating,Dormant,Low-cost reactivation
14778,2011-02-04 11:43:00,2011-08-04 15:23:00,2,730.86,365.43,127,309,True,2011-08-04 15:23:00,181.0,True,False,3,2,3,8,Needs Attention,At risk,Test win-back
14779,2011-01-20 12:04:00,2011-03-04 12:42:00,3,386.15,128.71666666666667,281,324,True,2011-01-21 12:40:00,1.0,True,True,2,3,2,7,At Risk,Dormant,Low-cost reactivation
14780,2011-09-21 15:15:00,2011-10-16 12:46:00,2,447.68,223.84,55,79,True,2011-10-16 12:46:00,24.0,False,False,4,2,2,8,Potential Loyalists,Active repeat,Develop loyalty
14782,2011-01-24 11:12:00,2011-01-24 11:12:00,1,200.10000000000002,200.10000000000002,320,320,False,,,True,False,2,1,1,4,Hibernating,Dormant,Low-cost reactivation
14783,2010-02-18 16:16:00,2010-02-18 16:16:00,1,307.3,307.3,659,659,False,,,True,False,1,1,2,4,Hibernating,Dormant,Low-cost reactivation
14784,2010-11-15 09:49:00,2011-11-13 13:30:00,3,449.93,149.97666666666666,26,390,True,2011-01-20 09:25:00,65.0,True,True,4,3,2,9,Potential Loyalists,Active repeat,Develop loyalty
14785,2011-11-24 13:40:00,2011-11-29 13:21:00,2,77.4,38.7,10,15,True,2011-11-29 13:21:00,4.0,False,False,5,2,1,8,Potential Loyalists,Active repeat,Develop loyalty
14786,2010-06-07 13:42:00,2010-06-07 13:42:00,1,90.96,90.96,550,550,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14787,2010-08-25 14:38:00,2010-08-25 14:38:00,1,110.65,110.65,471,471,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14788,2010-04-22 18:16:00,2011-12-02 17:06:00,3,1156.32,385.44,7,596,True,2011-11-13 15:52:00,569.0,True,False,5,3,3,11,Potential Loyalists,Active repeat,Develop loyalty
14789,2011-11-11 08:59:00,2011-11-11 08:59:00,1,197.64,197.64,29,29,False,,,False,False,4,1,1,6,New Customers,New,Drive second purchase
14790,2009-12-11 14:37:00,2011-11-23 09:28:00,10,2526.62,252.66199999999998,17,728,True,2009-12-20 13:47:00,8.0,True,True,5,5,4,14,Champions,Active repeat,Protect high-value active
14791,2010-04-12 10:24:00,2010-04-12 10:24:00,1,303.63,303.63,607,607,False,,,True,False,1,1,2,4,Hibernating,Dormant,Low-cost reactivation
14792,2011-10-07 09:19:00,2011-10-07 09:19:00,1,6.2,6.2,64,64,False,,,False,False,3,1,1,5,Needs Attention,New,Drive second purchase
14793,2010-06-22 16:54:00,2011-11-18 14:50:00,2,625.9000000000001,312.95000000000005,21,535,True,2011-11-18 14:50:00,513.0,True,False,4,2,3,9,Potential Loyalists,Active repeat,Develop loyalty
14794,2010-08-09 15:44:00,2011-12-07 10:11:00,10,1953.9,195.39000000000001,3,487,True,2010-09-20 13:23:00,41.0,True,True,5,5,4,14,Champions,Active repeat,Develop loyalty
14795,2011-06-26 13:04:00,2011-06-26 13:04:00,1,131.45000000000002,131.45000000000002,166,166,False,,,True,False,3,1,1,5,Needs Attention,At risk,Test win-back
14796,2009-12-14 15:06:00,2011-12-08 15:31:00,27,10169.33,376.64185185185187,1,725,True,2010-01-29 11:59:00,45.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
14797,2010-07-20 14:07:00,2010-07-20 14:07:00,1,300.31,300.31,507,507,False,,,True,False,1,1,2,4,Hibernating,Dormant,Low-cost reactivation
14798,2010-03-01 08:38:00,2011-10-18 10:58:00,8,724.3100000000001,90.53875000000001,53,649,True,2010-04-08 08:31:00,37.0,True,True,4,4,3,11,Loyal Customers,Active repeat,Develop loyalty
14799,2009-12-02 11:18:00,2011-10-19 16:16:00,2,338.15,169.075,51,738,True,2011-10-19 16:16:00,686.0,True,False,4,2,2,8,Potential Loyalists,Active repeat,Develop loyalty
14800,2010-09-30 14:38:00,2011-10-23 12:46:00,17,7191.33,423.01941176470586,48,435,True,2010-10-17 14:30:00,16.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
14801,2011-10-09 15:24:00,2011-10-09 15:24:00,1,189.34,189.34,61,61,False,,,False,False,3,1,1,5,Needs Attention,New,Drive second purchase
14802,2010-09-27 16:32:00,2010-09-27 16:34:00,2,1502.98,751.49,438,438,True,2010-09-27 16:34:00,0.0,True,True,1,2,4,7,Hibernating,Dormant,Low-cost reactivation
14803,2011-02-20 13:21:00,2011-06-30 13:58:00,3,845.55,281.84999999999997,162,292,True,2011-03-09 12:12:00,16.0,True,True,3,3,3,9,Needs Attention,At risk,Test win-back
14804,2011-12-01 11:20:00,2011-12-01 11:20:00,1,353.27,353.27,9,9,False,,,False,False,5,1,2,8,New Customers,New,Drive second purchase
14805,2010-03-28 12:34:00,2011-11-24 16:20:00,7,1082.55,154.65,15,622,True,2010-07-11 12:59:00,105.0,True,False,5,4,3,12,Loyal Customers,Active repeat,Develop loyalty
14806,2010-09-26 15:50:00,2011-09-25 15:32:00,2,303.43,151.715,75,439,True,2011-09-25 15:32:00,363.0,True,False,3,2,2,7,Needs Attention,Active repeat,Develop loyalty
14807,2010-02-28 11:33:00,2010-11-14 12:47:00,2,504.14,252.07,391,650,True,2010-11-14 12:47:00,259.0,True,False,2,2,2,6,Hibernating,Dormant,Low-cost reactivation
14808,2011-06-20 12:53:00,2011-10-31 12:21:00,8,2718.6000000000004,339.82500000000005,40,172,True,2011-06-26 12:51:00,5.0,True,True,4,4,4,12,Champions,Active repeat,Protect high-value active
14809,2010-03-28 15:42:00,2010-03-28 15:44:00,2,686.76,343.38,621,621,True,2010-03-28 15:44:00,0.0,True,True,1,2,3,6,Hibernating,Dormant,Low-cost reactivation
14810,2010-10-06 13:12:00,2011-10-30 11:19:00,13,2354.03,181.07923076923078,41,429,True,2010-10-17 11:11:00,10.0,True,True,4,5,4,13,Champions,Active repeat,Protect high-value active
14811,2010-11-17 13:09:00,2010-11-17 13:09:00,1,170.5,170.5,387,387,False,,,True,False,2,1,1,4,Hibernating,Dormant,Low-cost reactivation
14812,2010-04-20 12:13:00,2010-04-20 12:13:00,1,178.85,178.85,599,599,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14813,2010-04-08 11:49:00,2010-12-05 11:57:00,4,888.9100000000001,222.22750000000002,370,611,True,2010-11-19 11:32:00,224.0,True,False,2,3,3,8,At Risk,Dormant,Low-cost reactivation
14814,2010-05-07 14:10:00,2010-05-07 14:10:00,1,154.21,154.21,581,581,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14815,2011-10-03 11:36:00,2011-11-03 11:36:00,2,778.5,389.25,37,68,True,2011-11-03 11:36:00,31.0,False,False,4,2,3,9,Potential Loyalists,Active repeat,Develop loyalty
14816,2011-05-26 13:16:00,2011-05-26 13:16:00,1,271.85,271.85,197,197,False,,,True,False,2,1,1,4,Hibernating,Dormant,Low-cost reactivation
14817,2010-03-22 12:10:00,2011-05-23 13:35:00,7,3959.86,565.6942857142857,200,628,True,2010-04-18 12:36:00,27.0,True,True,2,4,5,11,At Risk,Dormant,Low-cost reactivation
14818,2010-03-02 12:48:00,2011-09-27 11:01:00,6,1153.56,192.26,74,648,True,2010-07-05 17:28:00,125.0,True,False,3,4,3,10,Loyal Customers,Active repeat,Develop loyalty
14819,2009-12-21 15:54:00,2011-10-06 13:41:00,4,456.40999999999997,114.10249999999999,64,718,True,2010-08-02 17:19:00,224.0,True,False,3,3,2,8,Needs Attention,Active repeat,Develop loyalty
14820,2010-01-31 12:49:00,2011-11-18 15:41:00,9,1274.76,141.64,21,678,True,2010-04-26 10:43:00,84.0,True,True,4,5,4,13,Champions,Active repeat,Develop loyalty
14821,2010-02-01 13:33:00,2010-12-08 08:43:00,7,1230.1499999999999,175.73571428571427,367,676,True,2010-02-01 15:44:00,0.0,True,True,2,4,4,10,At Risk,Dormant,Low-cost reactivation
14822,2010-08-11 12:52:00,2010-08-11 12:52:00,1,157.70000000000002,157.70000000000002,485,485,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14823,2011-05-29 12:48:00,2011-06-12 13:12:00,3,321.43,107.14333333333333,180,195,True,2011-05-29 14:03:00,0.0,True,True,3,3,2,8,Needs Attention,At risk,Test win-back
14824,2010-03-12 13:07:00,2011-11-29 14:20:00,10,4022.9100000000003,402.29100000000005,10,637,True,2010-04-29 12:17:00,47.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
14825,2010-04-06 14:14:00,2011-12-06 11:38:00,24,4735.08,197.295,4,612,True,2010-04-21 15:34:00,15.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
14826,2010-01-13 13:08:00,2010-05-07 09:00:00,2,385.20000000000005,192.60000000000002,582,695,True,2010-05-07 09:00:00,113.0,True,False,1,2,2,5,Hibernating,Dormant,Low-cost reactivation
14828,2009-12-07 11:19:00,2011-05-27 10:16:00,13,9839.46,756.8815384615384,197,733,True,2010-01-07 09:34:00,30.0,True,True,2,5,5,12,At Risk,Dormant,Low-cost reactivation
14829,2010-09-29 13:14:00,2011-11-10 16:16:00,7,1455.87,207.98142857142855,29,436,True,2010-11-17 13:05:00,48.0,True,True,4,4,4,12,Champions,Active repeat,Develop loyalty
14830,2011-10-17 14:29:00,2011-10-17 14:29:00,1,188.88,188.88,53,53,False,,,False,False,4,1,1,6,New Customers,New,Drive second purchase
14831,2009-12-02 09:21:00,2010-01-28 14:31:00,3,1676.5700000000002,558.8566666666667,680,738,True,2009-12-02 09:23:00,0.0,True,True,1,3,4,8,At Risk,Dormant,Low-cost reactivation
14832,2010-03-19 15:14:00,2010-03-19 15:14:00,1,322.69,322.69,630,630,False,,,True,False,1,1,2,4,Hibernating,Dormant,Low-cost reactivation
14833,2010-07-29 10:06:00,2010-07-29 10:06:00,1,94.8,94.8,499,499,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14834,2010-10-28 17:37:00,2011-11-22 10:30:00,7,2206.16,315.1657142857143,18,407,True,2011-04-13 15:00:00,166.0,True,False,5,4,4,13,Champions,Active repeat,Develop loyalty
14835,2010-04-01 19:34:00,2010-06-29 10:08:00,2,297.0,148.5,529,617,True,2010-06-29 10:08:00,88.0,True,True,1,2,2,5,Hibernating,Dormant,Low-cost reactivation
14836,2011-11-09 13:26:00,2011-11-29 16:45:00,3,102.44999999999999,34.15,10,30,True,2011-11-11 16:05:00,2.0,False,False,5,3,1,9,Potential Loyalists,Active repeat,Develop loyalty
14837,2010-01-24 10:20:00,2011-09-11 10:58:00,9,3460.32,384.48,90,685,True,2010-04-27 10:54:00,93.0,True,False,3,5,5,13,Loyal Customers,Active repeat,Protect high-value active
14838,2009-12-03 09:52:00,2010-10-12 15:46:00,2,769.9200000000001,384.96000000000004,423,737,True,2010-10-12 15:46:00,313.0,True,False,1,2,3,6,Hibernating,Dormant,Low-cost reactivation
14839,2010-01-04 16:29:00,2010-10-17 13:01:00,3,915.28,305.0933333333333,418,704,True,2010-05-09 12:03:00,124.0,True,False,1,3,3,7,At Risk,Dormant,Low-cost reactivation
14840,2010-06-18 15:42:00,2011-03-17 12:00:00,2,362.71000000000004,181.35500000000002,268,539,True,2011-03-17 12:00:00,271.0,True,False,2,2,2,6,Hibernating,Dormant,Low-cost reactivation
14841,2009-12-02 16:49:00,2011-10-17 15:03:00,14,7163.0,511.64285714285717,53,737,True,2009-12-08 12:34:00,5.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
14842,2011-02-04 15:32:00,2011-10-27 12:37:00,4,2824.69,706.1725,44,308,True,2011-06-01 08:38:00,116.0,True,False,4,3,4,11,Potential Loyalists,Active repeat,Protect high-value active
14843,2010-09-29 12:39:00,2010-09-29 12:39:00,1,211.79999999999998,211.79999999999998,437,437,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14844,2010-04-12 12:50:00,2011-10-07 10:41:00,10,6702.43,670.243,64,607,True,2010-07-14 16:04:00,93.0,True,False,3,5,5,13,Loyal Customers,Active repeat,Protect high-value active
14845,2010-04-19 10:19:00,2010-04-19 10:19:00,1,150.0,150.0,600,600,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14846,2010-10-08 17:07:00,2010-10-08 17:07:00,1,437.4,437.4,427,427,False,,,True,False,1,1,2,4,Hibernating,Dormant,Low-cost reactivation
14847,2010-05-24 12:29:00,2011-07-14 10:52:00,3,1348.9499999999998,449.6499999999999,149,565,True,2010-10-28 09:45:00,156.0,True,False,3,3,4,10,Needs Attention,At risk,Test win-back
14848,2010-10-31 12:22:00,2010-10-31 12:22:00,1,310.56,310.56,405,405,False,,,True,False,2,1,2,5,Hibernating,Dormant,Low-cost reactivation
14849,2010-01-10 11:40:00,2011-11-18 10:58:00,43,15407.61,358.316511627907,22,699,True,2010-02-22 09:48:00,42.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
14850,2010-05-20 13:28:00,2011-02-01 11:21:00,7,1770.96,252.99428571428572,312,568,True,2010-05-20 13:42:00,0.0,True,True,2,4,4,10,At Risk,Dormant,Low-cost reactivation
14851,2010-03-19 11:52:00,2011-11-16 14:20:00,3,829.4100000000001,276.47,23,631,True,2011-03-28 14:59:00,374.0,True,False,4,3,3,10,Potential Loyalists,Active repeat,Develop loyalty
14852,2010-03-05 14:51:00,2011-10-12 13:20:00,18,6132.43,340.6905555555556,58,644,True,2010-03-05 15:21:00,0.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
14853,2010-04-13 09:26:00,2011-11-15 16:56:00,5,1376.8700000000001,275.374,24,606,True,2010-06-14 15:52:00,62.0,True,True,4,4,4,12,Champions,Active repeat,Develop loyalty
14854,2010-01-22 09:48:00,2011-09-22 17:00:00,11,4303.0599999999995,391.18727272727267,78,687,True,2010-05-12 12:17:00,110.0,True,False,3,5,5,13,Loyal Customers,Active repeat,Protect high-value active
14855,2010-04-08 10:30:00,2011-08-12 14:02:00,7,6520.3,931.4714285714286,119,611,True,2010-07-20 11:06:00,103.0,True,False,3,4,5,12,Loyal Customers,At risk,Win back high-value
14856,2011-10-14 09:35:00,2011-11-03 14:53:00,3,1290.53,430.1766666666667,36,57,True,2011-11-03 14:47:00,20.0,False,False,4,3,4,11,Potential Loyalists,Active repeat,Develop loyalty
14857,2010-03-15 11:00:00,2011-10-11 09:23:00,7,3651.851,521.693,60,635,True,2010-03-15 11:04:00,0.0,True,True,3,4,5,12,Loyal Customers,Active repeat,Protect high-value active
14858,2010-07-22 10:51:00,2010-07-22 10:51:00,1,180.75,180.75,506,506,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14859,2010-06-03 10:26:00,2011-11-27 11:18:00,5,1705.64,341.12800000000004,13,555,True,2011-05-19 14:42:00,350.0,True,False,5,4,4,13,Champions,Active repeat,Develop loyalty
14860,2011-11-20 14:17:00,2011-11-20 14:17:00,1,170.32,170.32,19,19,False,,,False,False,5,1,1,7,New Customers,New,Drive second purchase
14861,2009-12-08 12:12:00,2011-10-18 12:54:00,10,1380.73,138.073,52,732,True,2010-01-12 13:39:00,35.0,True,True,4,5,4,13,Champions,Active repeat,Develop loyalty
14862,2011-07-14 11:20:00,2011-11-14 10:01:00,2,841.2,420.6,26,149,True,2011-11-14 10:01:00,122.0,True,False,4,2,3,9,Potential Loyalists,Active repeat,Develop loyalty
14863,2011-11-10 15:04:00,2011-11-10 15:04:00,1,266.76,266.76,29,29,False,,,False,False,4,1,1,6,New Customers,New,Drive second purchase
14865,2009-12-01 16:05:00,2011-12-02 16:25:00,4,92.52000000000001,23.130000000000003,7,738,True,2010-11-30 13:24:00,363.0,True,False,5,3,1,9,Potential Loyalists,Active repeat,Develop loyalty
14866,2010-08-26 11:54:00,2011-11-29 11:45:00,19,20746.54,1091.923157894737,11,471,True,2010-09-21 15:14:00,26.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
14867,2009-12-05 15:47:00,2011-06-07 11:39:00,16,2952.06,184.50375,186,734,True,2010-01-12 09:48:00,37.0,True,True,3,5,5,13,Loyal Customers,Dormant,Low-cost reactivation
14868,2010-10-15 14:52:00,2011-12-06 14:49:00,12,4184.01,348.6675,3,420,True,2010-10-15 14:53:00,0.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
14869,2009-12-16 11:43:00,2011-12-01 12:36:00,6,2778.14,463.0233333333333,9,724,True,2010-02-14 15:38:00,60.0,True,True,5,4,4,13,Champions,Active repeat,Protect high-value active
14870,2010-01-25 09:05:00,2011-03-23 10:51:00,6,1838.95,306.4916666666667,262,684,True,2010-03-01 11:04:00,35.0,True,True,2,4,4,10,At Risk,Dormant,Low-cost reactivation
14871,2009-12-01 11:57:00,2011-12-06 13:42:00,9,1228.17,136.46333333333334,3,739,True,2009-12-15 11:28:00,13.0,True,True,5,5,4,14,Champions,Active repeat,Develop loyalty
14872,2010-03-16 14:41:00,2010-08-13 12:34:00,3,816.6,272.2,484,633,True,2010-05-04 09:45:00,48.0,True,True,1,3,3,7,At Risk,Dormant,Low-cost reactivation
14873,2010-03-16 10:51:00,2011-05-13 13:52:00,2,854.1299999999999,427.06499999999994,210,634,True,2011-05-13 13:52:00,423.0,True,False,2,2,3,7,Hibernating,Dormant,Low-cost reactivation
14874,2010-06-22 14:58:00,2010-06-22 14:58:00,1,116.18,116.18,535,535,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14875,2010-09-24 10:28:00,2011-08-24 12:20:00,3,2862.3999999999996,954.1333333333332,108,442,True,2011-03-22 11:53:00,179.0,True,False,3,3,4,10,Needs Attention,At risk,Win back high-value
14876,2010-05-27 13:49:00,2010-07-06 14:57:00,2,256.7,128.35,521,561,True,2010-07-06 14:57:00,40.0,True,True,1,2,1,4,Hibernating,Dormant,Low-cost reactivation
14877,2010-03-07 12:25:00,2010-10-17 13:09:00,2,425.85,212.925,418,643,True,2010-10-17 13:09:00,224.0,True,False,1,2,2,5,Hibernating,Dormant,Low-cost reactivation
14878,2010-02-21 11:14:00,2011-11-27 11:15:00,25,4076.5,163.06,13,657,True,2010-02-21 11:19:00,0.0,True,True,5,5,5,15,Champions,Active repeat,Protect high-value active
14879,2010-01-24 11:35:00,2010-01-24 11:35:00,1,185.06,185.06,685,685,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14880,2011-02-24 12:27:00,2011-09-23 13:42:00,3,690.59,230.1966666666667,77,289,True,2011-06-07 13:27:00,103.0,True,False,3,3,3,9,Needs Attention,Active repeat,Develop loyalty
14881,2011-11-20 11:06:00,2011-11-20 11:06:00,1,255.4,255.4,20,20,False,,,False,False,4,1,1,6,New Customers,New,Drive second purchase
14882,2010-03-30 15:02:00,2011-11-13 12:47:00,14,3546.65,253.33214285714286,27,619,True,2010-04-27 15:29:00,28.0,True,True,4,5,5,14,Champions,Active repeat,Protect high-value active
14883,2011-05-12 09:49:00,2011-11-21 10:23:00,6,761.59,126.93166666666667,19,212,True,2011-06-29 09:32:00,47.0,True,True,5,4,3,12,Loyal Customers,Active repeat,Develop loyalty
14884,2010-02-08 12:56:00,2010-02-08 12:56:00,1,120.6,120.6,669,669,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14885,2010-08-31 10:11:00,2011-07-31 12:05:00,3,1598.12,532.7066666666666,132,466,True,2010-10-08 12:08:00,38.0,True,True,3,3,4,10,Needs Attention,At risk,Test win-back
14886,2011-04-01 08:56:00,2011-04-01 08:56:00,1,364.8,364.8,253,253,False,,,True,False,2,1,2,5,Hibernating,Dormant,Low-cost reactivation
14887,2011-09-21 15:32:00,2011-09-21 15:32:00,1,1862.0,1862.0,79,79,False,,,False,False,3,1,4,8,Needs Attention,New,Drive second purchase
14888,2011-05-16 14:58:00,2011-05-16 14:58:00,1,369.2,369.2,207,207,False,,,True,False,2,1,2,5,Hibernating,Dormant,Low-cost reactivation
14889,2011-01-07 15:19:00,2011-01-07 15:19:00,1,135.9,135.9,336,336,False,,,True,False,2,1,1,4,Hibernating,Dormant,Low-cost reactivation
14890,2010-02-18 09:00:00,2011-03-31 11:57:00,3,817.25,272.4166666666667,254,660,True,2010-03-31 09:40:00,41.0,True,True,2,3,3,8,At Risk,Dormant,Low-cost reactivation
14891,2010-09-29 12:41:00,2011-07-14 18:08:00,4,1106.73,276.6825,148,437,True,2010-10-19 12:10:00,19.0,True,True,3,3,3,9,Needs Attention,At risk,Test win-back
14892,2010-01-18 08:58:00,2010-01-18 08:58:00,1,202.35000000000002,202.35000000000002,691,691,False,,,True,False,1,1,1,3,Hibernating,Dormant,Low-cost reactivation
14893,2010-04-01 09:03:00,2011-11-30 12:31:00,3,1809.6100000000001,603.2033333333334,10,618,True,2011-11-28 10:49:00,606.0,True,False,5,3,4,12,Potential Loyalists,Active repeat,Develop loyalty
