Id,Label,TotalQuantity,TotalRevenue,InvoiceCount,Degree,WeightedDegree
20977,36 PENCILS TUBE WOODLAND,3856,5149.99,485,9,371
22855,FINE WICKER HEART ,5020,6274.05,427,9,370
82597,BOMBS AWAY METAL SIGN,1236,2624.26,215,10,367
22962,JAM JAR WITH PINK LID,4638,3878.85,354,7,367
23265,SET OF 3 WOODEN TREE DECORATIONS,1784,2423.54,293,6,366
85064,CREAM SWEETHEART LETTER RACK,1789,8327.01,279,9,364
23350,ROLL WRAP VINTAGE SPOT ,2721,3456.33,305,7,360
21716,BOYS VINTAGE TIN SEASIDE BUCKET,3750,9531.74,496,5,359
21876,POTTERING MUG,5728,7472.99,623,8,358
22398,MAGNETS PACK OF 4 SWALLOWS,4334,3809.15,430,8,357
22426,ENAMEL WASH BOWL CREAM,1348,5198.99,372,7,356
22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2382,1964.9999999999998,404,6,355
22430,ENAMEL WATERING CAN CREAM,1414,6861.1900000000005,356,8,355
21207,SKULL AND CROSSBONES  GARLAND ,3618,5628.889999999999,282,10,351
22733,3D STICKERS TRADITIONAL CHRISTMAS ,3526,4543.5199999999995,338,7,351
23050,RECYCLED ACAPULCO MAT GREEN,497,4286.55,205,5,351
22670,FRENCH WC SIGN BLUE METAL,4492,5590.61,425,8,351
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,2330,3182.73,231,7,350
22276,WASH BAG VINTAGE ROSE PAISLEY,1956,5112.83,373,9,349
22567,20 DOLLY PEGS RETROSPOT,5810,7312.82,506,9,349
22970,LONDON BUS COFFEE MUG,4367,10224.75,317,6,349
21658,GLASS  BEURRE DISH,2263,9458.15,519,9,348
23329,DECORATIVE WICKER HEART LARGE,1778,3056.3399999999997,233,8,347
21592,RETRO SPOT  CIGAR BOX MATCHES ,5991,6695.35,476,9,346
22994,TRAVEL CARD WALLET RETROSPOT,2197,958.2,218,8,345
22374,AIRLINE BAG VINTAGE JET SET RED,1042,5197.47,430,5,344
23231,WRAP DOILEY DESIGN,7277,3008.34,260,9,341
22669,RED BABY BUNTING ,2439,7838.37,438,7,340
22988,SOLDIERS EGG CUP ,9748,11753.720000000001,446,9,340
23266,SET OF 3 WOODEN STOCKING DECORATION,2064,2757.57,319,5,340
22544,MINI JIGSAW SPACEBOY,9545,3826.98,341,8,338
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3762,7442.1900000000005,399,5,337
20828,GLITTER BUTTERFLY CLIPS,4481,11095.91,607,7,336
22035,VINTAGE CARAVAN GREETING CARD ,4109,1743.02,360,8,335
23290,SPACEBOY CHILDRENS BOWL,2437,2899.1000000000004,214,6,334
22784,LANTERN CREAM GAZEBO ,1598,7984.070000000001,369,8,332
22999,TRAVEL CARD WALLET RETRO PETALS,2960,1280.31,222,7,332
22435,SET OF 9 HEART SHAPED BALLOONS,5029,6330.24,537,9,332
23323,WHITE WICKER STAR ,1473,3155.1800000000003,294,7,330
22465,HANGING METAL STAR LANTERN,4686,7581.9,461,5,329
22995,TRAVEL CARD WALLET SUKI,2389,1062.0,266,8,329
72802C,VANILLA SCENT CANDLE JEWELLED BOX,2228,6251.44,269,7,328
48197,DOOR MAT BIRD ON THE WIRE,898,5905.64,225,9,326
85049H,URBAN BLACK RIBBONS ,2076,2080.94,334,7,325
21718,RED METAL BEACH SPADE ,4047,5274.07,467,4,323
22664,TOY TIDY DOLLY GIRL DESIGN,1446,3008.88,266,7,322
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2853,5966.250000000001,408,7,321
21107,CREAM SLICE FLANNEL PINK SPOT ,2463,7075.400000000001,313,7,321
22468,BABUSHKA LIGHTS STRING OF 10,1778,11853.380000000001,413,8,320
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,3564,9017.8,487,4,320
21215, IVORY PAPER CUP CAKE CASES ,4504,2607.3,291,7,320
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",2188,1909.03,308,8,319
22978,PANTRY ROLLING PIN,2465,9568.73,238,8,319
23126,DOLLCRAFT GIRL AMELIE KIT,1114,5556.79,291,7,318
22675,FRENCH KITCHEN SIGN BLUE METAL,2238,2778.78,270,5,318
22215,CAKE STAND WHITE TWO TIER LACE,1098,8920.43,359,8,316
85061W,WHITE JEWELLED HEART DECORATION,6440,5567.009999999999,469,8,316
21114,LAVENDER SCENTED FABRIC HEART,5783,7462.16,494,8,315
47568,ENGLISH ROSE DESIGN PEG BAG,2389,4993.52,410,8,314
22109,FULL ENGLISH BREAKFAST PLATE,3436,14216.43,642,8,314
47599B,BLUE PARTY BAGS ,3568,6822.14,286,6,313
22791,T-LIGHT GLASS FLUTED ANTIQUE,9946,12336.710000000001,434,7,313
21746,SMALL RED SPOT  WINDMILL,5970,7478.37,488,8,313
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2476,2677.18,314,6,312
22845,VINTAGE CREAM CAT FOOD CONTAINER,1026,6967.9,394,5,312
48189,DOOR MAT FRIENDSHIP ,1323,8494.01,274,7,312
21258,VICTORIAN SEWING BOX LARGE,1692,24153.59,526,6,311
23312,VINTAGE CHRISTMAS GIFT SACK,1424,5968.3,214,7,311
23283,DOORMAT VINTAGE LEAVES DESIGN ,994,7003.38,233,8,310
20978,36 PENCILS TUBE SKULLS,4163,5497.33,557,6,309
23352,ROLL WRAP 50'S RED CHRISTMAS ,1803,2462.95,212,6,309
22842,BISCUIT TIN VINTAGE RED,844,5484.08,237,5,308
22757,LARGE RED BABUSHKA NOTEBOOK ,2721,3120.33,308,6,307
21866,UNION JACK FLAG LUGGAGE TAG,2227,3703.64,453,6,307
21577,SAVE THE PLANET COTTON TOTE BAG,2593,5827.87,464,7,307
22460,EMBOSSED GLASS TEALIGHT HOLDER,4834,6372.7,376,7,306
23333,IVORY WICKER HEART MEDIUM,2110,2721.7,233,6,306
22360,"GLASS JAR, ENGLISH CONFECTIONERY",2536,7662.45,425,6,301
23049,RECYCLED ACAPULCO MAT RED,456,3896.84,186,5,301
22057,CERAMIC PLATE STRAWBERRY DESIGN,3081,4043.02,260,6,301
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",7738,11960.96,388,6,300
22818,CARD CHRISTMAS VILLAGE,6670,2899.38,404,6,299
20751,FUNKY WASHING UP GLOVES ASSORTED,2941,6241.68,471,7,299
22361,GLASS JAR DAISY FRESH COTTON WOOL,1857,6089.42,496,6,299
22809,SET OF 6 T-LIGHTS SANTA,2662,7950.900000000001,379,5,298
22117,METAL SIGN HER DINNER IS SERVED ,1769,5222.49,230,8,298
22364,GLASS JAR DIGESTIVE BISCUITS,2067,6548.8,340,6,297
22731,3D CHRISTMAS STAMPS STICKERS ,3061,4099.41,266,7,295
47566b,TEA TIME PARTY BUNTING,217,1803.61,113,7,293
22704,WRAP RED APPLES ,8853,3638.26,295,7,291
21123,SET/10 IVORY SPOTTY PARTY CANDLES,2785,3435.56,252,4,291
20681,PINK SPOTTY CHILDS UMBRELLA,1436,4882.54,341,7,291
22796,PHOTO FRAME 3 CLASSIC HANGING,823,8223.439999999999,316,7,290
22025,RING OF ROSES BIRTHDAY CARD,4011,1661.01,288,6,287
23053,RECYCLED ACAPULCO MAT PINK,365,3262.57,164,5,285
22997,TRAVEL CARD WALLET UNION JACK,2595,1115.93,222,6,285
22180,RETRO SPOT LAMP,1008,10443.01,410,8,284
22572,ROCKING HORSE GREEN CHRISTMAS ,3686,3326.77,362,6,283
22081,RIBBON REEL FLORA + FAUNA ,1584,2823.66,302,5,283
22801,ANTIQUE GLASS PEDESTAL BOWL,1368,5591.0,299,6,283
21922,UNION STRIPE WITH FRINGE  HAMMOCK,1452,11297.82,388,8,283
21260,FIRST AID TIN,3591,11821.18,534,7,283
22334,DINOSAUR PARTY BAG + STICKER SET,2248,3582.06,264,5,282
22493,PAINT YOUR OWN CANVAS SET,4822,7758.69,418,6,280
23292,SPACE BOY CHILDRENS CUP,2182,2704.58,222,5,279
21135,VICTORIAN  METAL POSTCARD SPRING,6080,8727.789999999999,405,5,279
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2019,8667.49,345,6,278
23005,TRAVEL CARD WALLET I LOVE LONDON,4783,2147.55,241,7,277
79323P,PINK CHERRY LIGHTS,2281,13787.93,265,4,277
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",4830,9252.019999999999,431,6,276
22713,CARD I LOVE LONDON ,6257,2690.93,368,7,274
22614,PACK OF 12 SPACEBOY TISSUES,5883,2003.8099999999997,368,7,274
23108,SET OF 10 LED DOLLY LIGHTS,2221,13303.019999999999,372,7,274
23051,RECYCLED ACAPULCO MAT BLUE,365,3223.49,162,5,274
22118,JOY WOODEN BLOCK LETTERS,823,3984.8500000000004,271,5,270
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",4835,7692.989999999999,368,6,269
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,4049,6638.249999999999,342,6,268
22224,WHITE LOVEBIRD LANTERN,2404,7637.150000000001,401,7,266
21470,FLOWER VINE RAFFIA FOOD COVER,1121,4269.92,319,7,265
22130,PARTY CONE CHRISTMAS DECORATION ,9972,11290.019999999999,424,7,265
23054,RECYCLED ACAPULCO MAT LAVENDER,297,2621.43,130,5,264
21110,LARGE CAKE TOWEL PINK SPOTS,1652,7830.83,329,5,264
37495,FAIRY CAKE BIRTHDAY CANDLE SET,1581,5811.35,330,6,263
22971,QUEENS GUARD COFFEE MUG,2431,5849.29,272,5,262
23163,REGENCY SUGAR TONGS,1832,4515.22,209,7,262
22583,PACK OF 6 HANDBAG GIFT BOXES,1903,5044.799999999999,349,4,260
21162,TOXIC AREA  DOOR HANGER ,2407,1661.86,285,5,259
22562,MONSTERS STENCIL CRAFT,4013,4726.05,393,2,259
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1966,2694.56,299,4,259
22696,WICKER WREATH LARGE,1480,2926.62,288,5,259
22485,SET OF 2 WOODEN MARKET CRATES,1109,14779.84,419,6,258
21983,PACK OF 12 BLUE PAISLEY TISSUES ,6275,1925.59,325,5,258
21777,RECIPE BOX WITH METAL HEART,1147,9242.460000000001,367,6,257
21591,COSY HOUR CIGAR BOX MATCHES ,4124,6185.58,365,7,255
22535,MAGIC DRAWING SLATE BUNNIES ,4469,1869.22,298,6,254
22628,PICNIC BOXES SET OF 3 RETROSPOT ,1752,8428.28,350,7,253
84664,CHERRY BLOSSOM BATHROOM CABINET,193,955.35,51,8,253
21158,MOODY GIRL DOOR HANGER ,2613,1832.7,310,4,252
22357,KINGS CHOICE BISCUIT TIN,2094,9454.32,462,5,250
21781,MA CAMPAGNE CUTLERY BOX,671,10364.92,363,6,248
22185,SLATE TILE NATURAL HANGING,3968,6338.03,462,4,248
84596G,SMALL CHOCOLATES PINK BOWL,2233,1448.67,348,4,247
21917,SET 12 KIDS  WHITE CHALK STICKS,8082,3358.33,467,5,246
22816,CARD MOTORBIKE SANTA,7422,3210.99,436,5,246
22291,"SPRING DEC , HANGING CHICK CREAM",3223,4456.429999999999,264,6,246
22735,RIBBON REEL SOCKS AND MITTENS,1499,2670.85,231,5,245
21534,DAIRY MAID LARGE MILK JUG,959,4877.81,342,5,245
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1590,4394.94,212,5,245
22838,3 TIER CAKE TIN RED AND CREAM,940,13579.16,271,5,241
20716,PARTY FOOD SHOPPER BAG,1539,1935.06,246,6,240
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1217,1412.22,215,5,240
22671,FRENCH LAUNDRY SIGN BLUE METAL,1720,2865.8499999999995,246,5,240
23503,PLAYING CARDS KEEP CALM & CARRY ON,3646,4864.3,335,5,238
22963,JAM JAR WITH BLUE LID,3955,3304.66,319,3,237
22575,METAL MERRY CHRISTMAS WREATH,3199,6876.45,330,6,236
21329,DINOSAURS  WRITING SET ,2126,3857.2,555,4,234
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,747,6905.339999999999,270,7,234
23393,HOME SWEET HOME CUSHION COVER ,807,3230.41,229,6,234
21163,DO NOT TOUCH MY STUFF DOOR HANGER ,2829,1802.52,253,5,233
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1409,3300.6,214,6,233
21361,LOVE LARGE WOOD LETTERS ,587,7750.07,286,5,233
46000M,POLYESTER FILLER PAD 45x45cm,2537,3932.3500000000004,353,4,233
15044A,PINK PAPER PARASOL ,4970,13228.550000000001,250,4,232
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1870,2755.1,261,5,231
21355,TOAST ITS - I LOVE YOU ,3527,4315.58,341,6,231
21875,KINGS CHOICE MUG,6860,7953.570000000001,414,5,229
15044D,RED PAPER PARASOL,1598,4568.51,227,4,229
84990,60 GOLD AND SILVER FAIRY CAKE CASES,4276,2077.59,193,5,228
22537,MAGIC DRAWING SLATE DINOSAUR,5902,2439.42,350,5,225
21864,UNION JACK FLAG PASSPORT COVER ,1965,4692.08,411,3,223
22582,PACK OF 6 SWEETIE GIFT BOXES,2544,6390.91,295,3,222
22065,CHRISTMAS PUDDING TRINKET POT ,8786,6504.24,456,5,221
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,618,3158.25,287,4,220
22067,CHOC TRUFFLE GOLD TRINKET POT ,1905,3105.24,252,3,220
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,1628,4541.12,194,5,218
23118,PARISIENNE JEWELLERY DRAWER ,813,6102.18,258,5,217
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2607,12813.52,356,5,216
15044B,BLUE PAPER PARASOL ,1673,4655.94,189,4,216
23289,DOLLY GIRL CHILDRENS BOWL,1622,2013.7,191,3,216
47580,TEA TIME DES TEA COSY,1697,4405.46,344,5,215
22942,CHRISTMAS LIGHTS 10 SANTAS ,1273,9916.68,246,4,215
21171,BATHROOM METAL SIGN ,1860,2601.93,260,6,215
21913,VINTAGE SEASIDE JIGSAW PUZZLES,1157,4430.7,298,4,214
85040A,S/4 PINK FLOWER CANDLES IN BOWL,2090,3684.5599999999995,400,4,213
22349,"DOG BOWL , CHASING BALL DESIGN",2588,10619.289999999999,366,4,212
21159,MOODY BOY  DOOR HANGER ,2118,1463.1599999999999,250,4,212
22362,GLASS JAR PEACOCK BATH SALTS,768,2472.48,253,5,212
46000S,POLYESTER FILLER PAD 40x40cm,3486,5054.7,380,5,212
23144,ZINC T-LIGHT HOLDER STARS SMALL,5089,4197.83,274,5,210
23291,DOLLY GIRL CHILDRENS CUP,1635,2060.28,195,3,209
21865,PINK UNION JACK  PASSPORT COVER ,908,2115.06,297,3,209
21432,SET OF 3 CASES WOODLAND DESIGN,943,5441.860000000001,237,5,209
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,3450,3036.4700000000003,250,4,209
23032,DRAWER KNOB CRACKLE GLAZE IVORY,2342,3876.7799999999997,199,4,208
85206A,CREAM FELT EASTER EGG BASKET,2358,4034.0599999999995,318,3,208
23286,BLUE VINTAGE SPOT BEAKER,5048,4747.62,222,3,207
22945,CHRISTMAS METAL TAGS ASSORTED ,7857,7722.19,338,5,206
23342,MINT DINER WALL CLOCK,375,3193.41,163,5,206
21486,PINK HEART DOTS HOT WATER BOTTLE,1154,3794.0499999999997,294,5,205
22564,ALPHABET STENCIL CRAFT,4630,5296.400000000001,343,2,205
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1093,4803.03,225,5,205
23297,SET 40 HEART SHAPE PETIT FOUR CASES,4303,6792.23,161,4,204
22723,SET OF 6 HERB TINS SKETCHBOOK,1169,4282.570000000001,295,4,203
22376,AIRLINE BAG VINTAGE JET SET WHITE,548,2744.57,246,4,202
23031,DRAWER KNOB CRACKLE GLAZE PINK,1296,2181.9999999999995,155,4,200
23241,TREASURE TIN GYMKHANA DESIGN,2184,4709.070000000001,363,5,200
22359,GLASS JAR KINGS CHOICE,1297,4120.07,202,5,200
22691,DOORMAT WELCOME SUNRISE,761,5221.99,218,6,200
22810,SET OF 6 T-LIGHTS SNOWMEN,2312,7092.080000000001,328,3,199
23002,TRAVEL CARD WALLET SKULLS,2145,925.29,192,5,199
22375,AIRLINE BAG VINTAGE JET SET BROWN,615,3109.28,284,4,197
21867,PINK UNION JACK  LUGGAGE TAG,1182,1611.6299999999999,288,3,197
22897,OVEN MITT APPLE DESIGN,1974,2923.91,298,5,197
84510A,SET OF 4 ENGLISH ROSE COASTERS,2439,3309.21,474,4,197
20963,APPLE BATH SPONGE,3646,4937.62,509,3,197
85175,CACTI T-LIGHT CANDLES,15922,6808.38,442,5,196
23389,SPACEBOY MINI BACKPACK,1122,4780.54,237,4,195
21590,KINGS CHOICE CIGAR BOX MATCHES ,3456,4151.28,286,5,195
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2726,5910.21,472,5,195
22363,GLASS JAR MARMALADE ,783,2312.25,169,5,192
35400,WOODEN BOX ADVENT CALENDAR ,1443,14070.699999999999,419,5,192
22721,SET OF 3 CAKE TINS SKETCHBOOK,1022,4678.71,297,5,191
22066,LOVE HEART TRINKET POT,3458,2745.5499999999997,273,4,191
22843,BISCUIT TIN VINTAGE GREEN,603,3912.51,177,3,190
23012,GLASS APOTHECARY BOTTLE PERFUME,1074,4208.96,246,2,189
22695,WICKER WREATH SMALL,1501,2147.3199999999997,225,4,189
21059,PARTY INVITES DINOSAURS,1621,1369.81,221,5,189
23159,SET OF 5 PANCAKE DAY MAGNETS,2321,4771.76,223,4,188
20961,STRAWBERRY BATH SPONGE ,3684,4901.57,514,3,188
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",1185,4573.15,223,4,188
22021,BLUE FELT EASTER EGG BASKET,1439,2473.2099999999996,233,2,186
22904,CALENDAR PAPER CUT DESIGN,3532,11003.04,463,5,186
22466,FAIRY TALE COTTAGE NIGHTLIGHT,5879,10812.369999999999,394,4,186
22175,PINK OWL SOFT TOY,1850,5372.77,363,3,183
22070,SMALL RETRO SPOT MUG IN BOX  RED,1853,5768.99,320,3,183
21713,CITRONELLA CANDLE FLOWERPOT,2783,5254.66,391,3,181
23287,RED VINTAGE SPOT BEAKER,1891,1613.59,198,3,181
84270,ASSTD DESIGN BUBBLE GUM RING,23013,4840.47,476,5,181
20966,SANDWICH BATH SPONGE,3165,4518.18,420,4,181
18098c,PORCELAIN BUTTERFLY OIL BURNER,332,1682.01,135,3,179
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1211,4924.62,268,3,179
22046,TEA PARTY  WRAPPING PAPER ,6375,2613.5,208,4,179
22132,RED LOVE HEART SHAPE CUP,3361,3011.5099999999998,388,4,179
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,946,3925.9,182,4,179
22283,6 EGG HOUSE PAINTED WOOD,1050,8692.55,382,4,178
22315,200 RED + WHITE BENDY STRAWS,2200,2830.77,387,5,178
23255,CHILDRENS CUTLERY CIRCUS PARADE,1015,4101.37,158,3,177
21528,DAIRY MAID TRADITIONAL TEAPOT ,910,5763.22,257,4,177
23013,GLASS APOTHECARY BOTTLE TONIC,925,3678.11,223,2,177
23165,LARGE CERAMIC TOP STORAGE JAR,3118,5147.66,280,3,176
23285,PINK VINTAGE SPOT BEAKER,4807,4572.41,191,3,176
23014,GLASS APOTHECARY BOTTLE ELIXIR,858,3427.4800000000005,209,2,174
22208,WOOD STAMP SET THANK YOU,2405,3113.4799999999996,433,3,174
22673,FRENCH GARDEN SIGN BLUE METAL,1350,1707.52,195,4,174
15044C,PURPLE PAPER PARASOL,973,3050.88,231,3,172
23110,PARISIENNE KEY CABINET ,702,4158.68,255,4,172
23288,GREEN VINTAGE SPOT BEAKER,4625,4444.2300000000005,185,3,172
23309,SET OF 60 I LOVE LONDON CAKE CASES ,8332,4527.2,407,4,171
22199,FRYING PAN RED POLKADOT ,1863,7643.67,405,3,169
23232,WRAP VINTAGE PETALS  DESIGN,8626,3478.92,238,4,168
22526,WHEELBARROW FOR CHILDREN ,546,6727.91,207,5,167
22148,EASTER CRAFT 4 CHICKS ,3247,6499.79,299,5,167
23306,SET OF 36 DOILIES PANTRY DESIGN,2808,4123.38,277,4,165
21327,SKULLS WRITING SET ,1967,3476.9399999999996,495,3,165
22613,PACK OF 20 SPACEBOY NAPKINS,3065,2432.47,273,4,164
23029,DRAWER KNOB CRACKLE GLAZE GREEN,1352,2303.9199999999996,156,3,164
22580,ADVENT CALENDAR GINGHAM SACK,2362,13420.52,495,5,164
21811,CHRISTMAS HANGING HEART WITH BELL,6461,4742.29,382,3,162
84880,WHITE WIRE EGG HOLDER,1807,10308.11,375,4,162
20829,GLITTER HANGING BUTTERFLY STRING,4850,9892.24,481,3,161
23395,BELLE JARDINIERE CUSHION COVER,761,3305.83,210,3,161
22155,STAR DECORATION RUSTIC,6332,2855.22,340,4,161
22168,"ORGANISER WOOD, ANTIQUE WHITE ",674,5603.43,312,4,161
23571,TRADITIONAL NAUGHTS & CROSSES,2859,6436.61,257,4,161
22419,LIPSTICK PEN RED,7067,3374.5499999999997,509,3,161
21116,OWL DOORSTOP,1386,8099.22,534,3,161
84596L,BISCUITS SMALL BOWL LIGHT BLUE,1543,1023.14,255,3,160
20752,RETRO BLUE SPOTTY WASHING UP GLOVES,1536,2960.6800000000003,358,3,160
22478,BIRDHOUSE GARDEN MARKER ,2784,3867.19,317,3,160
22896,PEG BAG APPLE DESIGN,2096,5299.12,367,4,159
21787,RAIN PONCHO WITH RED SPOTS,15192,11993.16,469,4,159
85206B,PINK FELT EASTER EGG BASKET,1543,2485.5499999999997,183,2,158
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",4717,4063.49,413,3,158
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2234,5531.5,189,4,157
23534,STOP FOR TEA WALL ART,1388,8614.85,260,4,157
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2473,2072.29,234,3,156
79029,GLASS HONEYPOT WASP CATCHER,2958,5501.12,343,4,156
23396,BUTTERFLY CUSHION COVER,662,2780.5299999999997,196,3,156
23166,MEDIUM CERAMIC TOP STORAGE JAR,78033,81700.92000000001,247,2,156
22436,12 COLOURED PARTY BALLOONS,4295,2739.05,289,4,156
23681,LUNCH BAG RED VINTAGE DOILY,1577,2526.69,132,4,155
23006,TRAVEL CARD WALLET FLOWER MEADOW,1764,765.27,173,4,155
22187,GREEN CHRISTMAS TREE CARD HOLDER,2159,7117.75,364,4,155
23156,SET OF 5 MINI GROCERY MAGNETS,1672,3437.85,205,3,155
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2480,3865.0499999999997,252,3,155
23330,DECORATIVE WICKER HEART MEDIUM,1804,2299.47,216,3,155
22852,ENAMEL DOG BOWL CREAM,565,2467.11,160,3,155
22203,MILK PAN RED RETROSPOT,1416,5537.49,392,3,155
22853,ENAMEL CAT BOWL CREAM,646,2208.82,146,3,154
21452,TOADSTOOL MONEY BOX,1952,5984.360000000001,408,4,154
22450,SILK PURSE RUSSIAN DOLL BLUE,874,2939.1200000000003,180,2,153
21927,BLUE/CREAM STRIPE CUSHION COVER ,1284,1758.24,192,3,153
21466,RED FLOWER CROCHET FOOD COVER,937,3517.29,275,4,153
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1778,5023.5,214,4,152
21679,SKULLS  STICKERS,4955,4109.15,370,4,151
79323LP,LIGHT PINK CHERRY LIGHTS,1433,8481.19,170,2,150
23480,MINI LIGHTS WOODLAND MUSHROOMS,1800,6726.64,215,3,150
22894,TABLECLOTH RED APPLES DESIGN ,569,5228.78,192,4,150
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,5596,4595.79,403,4,150
21810,CHRISTMAS HANGING STAR WITH BELL,7114,4496.76,344,3,149
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,801,2655.13,227,3,148
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1375,2387.0299999999997,137,3,148
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,801,2455.09,169,3,148
23437, 50'S CHRISTMAS GIFT BAG LARGE,1939,2373.63,131,4,148
37500,TEA TIME TEAPOT IN GIFT BOX,887,6869.719999999999,263,4,148
22498,WOODEN REGATTA BUNTING,1141,6969.4400000000005,381,3,147
20658,RED SPOTTY LUGGAGE TAG,1623,2308.93,353,4,147
23100,SILVER BELLS TABLE DECORATION,2169,2743.13,257,4,147
22813,PACK 3 BOXES BIRD PANNETONE ,4039,7881.03,373,3,147
22480,RED TEA TOWEL CLASSIC DESIGN,2425,2936.83,263,2,146
23302,KNEELING MAT HOUSEWORK  DESIGN,1544,2194.62,230,2,146
21620,S/4 ROSE    BOTANICAL  CANDLE,1105,2236.73,222,4,146
22154,ANGEL DECORATION 3 BUTTONS ,7986,3440.73,317,3,145
23177,TREASURE ISLAND BOOK BOX,2535,5528.04,267,3,145
21529,RETRO SPOT CERAMIC TOASTRACK,513,1824.9400000000003,152,4,145
22618,COOKING SET RETROSPOT,742,7223.15,242,3,145
22076,6 RIBBONS EMPIRE  ,2380,3542.43,375,4,144
85067,CREAM SWEETHEART WALL CABINET,504,8347.59,175,4,144
22075,6 RIBBONS ELEGANT CHRISTMAS ,3384,5122.94,358,3,144
23493,VINTAGE DOILY TRAVEL SEWING KIT,3970,8509.68,415,4,143
22222,CAKE PLATE LOVEBIRD WHITE,1499,6210.34,403,4,143
22414,DOORMAT NEIGHBOURHOOD WITCH ,1192,7249.34,220,4,143
22972,CHILDREN'S SPACEBOY MUG,2001,3436.6099999999997,243,3,143
23230,WRAP ALPHABET DESIGN,8001,3228.42,235,4,143
22451,SILK PURSE RUSSIAN DOLL RED,1397,4725.49,238,2,143
21063,PARTY INVITES JAZZ HEARTS,1492,1286.87,238,4,142
22194,BLACK DINER WALL CLOCK,377,3246.1,160,3,142
22533,MAGIC DRAWING SLATE BAKE A CAKE ,4680,1848.96,231,4,142
22449,SILK PURSE RUSSIAN DOLL PINK,1373,4548.79,308,2,142
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,5149,8649.91,532,3,141
21115,ROSE CARAVAN DOORSTOP,1262,8065.7300000000005,431,3,141
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,1516,4239.400000000001,218,3,140
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2343,2372.98,285,3,140
22849,"BREAD BIN, DINER STYLE, MINT",419,6577.03,162,3,140
21818,GLITTER CHRISTMAS HEART ,4434,2751.29,285,3,140
22153,ANGEL DECORATION STARS ON DRESS,5918,2565.07,283,3,140
22292,"SPRING DEC , HANGING CHICK  YELLOW",2794,3797.0199999999995,222,3,139
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,4092,4799.6,277,3,139
23127,DOLLCRAFT GIRL NICOLE,737,3763.9500000000003,194,2,138
22071,SMALL RETRO SPOT MUG IN BOX  WHITE,1552,4442.25,256,2,138
22443,GROW YOUR OWN HERBS SET OF 3,705,5601.05,264,3,138
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1488,2519.6099999999997,278,2,137
22125,UNION JACK HOT WATER BOTTLE ,658,4118.84,183,4,137
21872,GLAMOROUS  MUG,5125,5213.49,330,3,137
22085,PAPER CHAIN KIT SKULLS ,2546,6907.47,230,3,137
22200,FRYING PAN PINK POLKADOT ,1317,5882.61,357,3,136
23388,WOODLAND MINI BACKPACK,825,3448.69,154,3,136
22186,RED STAR CARD HOLDER,2041,5573.110000000001,345,3,136
21904,HOUSE WRECKING METAL SIGN ,764,1216.22,145,4,136
23570,TRADITIONAL PICK UP STICKS GAME ,2782,4944.37,276,3,136
84971S,SMALL HEART FLOWERS HOOK ,6636,5627.17,459,3,135
23194,GYMKHANNA TREASURE BOOK BOX,1839,4086.37,214,3,135
21472,LADYBIRD + BEE RAFFIA FOOD COVER,1066,4115.32,285,4,135
