CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,CTR,ClickToLead,LeadToConversion,ClickToConversion,CPC,CPL,CAC,ROAS,StartMonth,Priority
CAMP04940,2025-08-22,2025-09-11,Email,59578,4277,1047,208,3038.57,13877.86,3.5672,0.07178824398267818,0.2447977554360533,0.19866284622731614,0.0486322188449848,0.7104442366144494,2.902168099331423,14.608509615384616,4.5672339291179735,2025-08,Scale review
CAMP04941,2025-09-30,2025-10-17,Email,94982,5117,1165,202,3515.14,11253.09,2.2013,0.053873365479775115,0.22767246433457103,0.17339055793991417,0.03947625561852648,0.686953292945085,3.0172875536480688,17.401683168316833,3.2013205732915333,2025-09,Scale review
CAMP04942,2025-06-12,2025-06-30,Search,58626,3158,690,173,5597.47,10473.13,0.871,0.053866884999829424,0.21849271690943636,0.25072463768115943,0.054781507283090565,1.7724730842305256,8.11227536231884,32.35531791907515,1.8710470980639464,2025-06,Investigate
CAMP04943,2025-09-18,2025-10-15,Search,55890,3548,859,235,5732.54,21227.12,2.7029,0.06348183932724996,0.24210822998872605,0.27357392316647267,0.06623449830890643,1.6157102593010146,6.673504074505239,24.393787234042552,3.7029170315427367,2025-09,Scale review
CAMP04944,2025-02-20,2025-02-27,Email,54768,3036,710,138,2453.03,8050.56,2.2819,0.05543382997370727,0.23386034255599472,0.19436619718309858,0.045454545454545456,0.8079808959156786,3.4549718309859156,17.775579710144928,3.281884037292654,2025-02,Scale review
CAMP04945,2025-03-14,2025-04-08,Influencer,114267,4820,976,228,6040.79,17326.27,1.8682,0.0421819072873183,0.2024896265560166,0.2336065573770492,0.04730290456431535,1.2532759336099586,6.189334016393443,26.49469298245614,2.868212601331945,2025-03,Scale review
CAMP04946,2025-01-12,2025-01-24,Display,16572,190,24,3,107.3,198.73,0.8521,0.01146512189234854,0.12631578947368421,0.125,0.015789473684210527,0.5647368421052631,4.470833333333333,35.766666666666666,1.8520969245107175,2025-01,Investigate
CAMP04947,2025-06-17,2025-07-08,Social,23010,507,86,12,474.79,985.44,1.0755,0.022033898305084745,0.16962524654832348,0.13953488372093023,0.023668639053254437,0.9364694280078896,5.520813953488372,39.56583333333334,2.07552812822511,2025-06,Investigate
CAMP04948,2025-03-08,2025-03-16,Influencer,90509,2899,475,109,2845.19,8187.22,1.8776,0.032029963870996256,0.1638496033114867,0.2294736842105263,0.03759917212832011,0.9814384270438082,5.989873684210527,26.102660550458715,2.8775652944091608,2025-03,Scale review
CAMP04949,2025-10-08,2025-11-03,Social,53907,1394,226,41,952.93,2399.61,1.5181,0.025859350362661623,0.16212338593974174,0.18141592920353983,0.029411764705882353,0.6835939741750359,4.216504424778761,23.24219512195122,2.518138792985844,2025-10,Investigate
CAMP04950,2025-04-05,2025-04-20,Email,112482,7716,1821,362,6305.04,25029.94,2.9698,0.06859764228943298,0.23600311041990668,0.1987918725974739,0.04691550025920166,0.8171384136858476,3.4624052718286658,17.417237569060774,3.969830484818494,2025-04,Scale review
CAMP04951,2025-08-07,2025-08-29,Display,85705,948,89,8,454.19,595.6,0.3113,0.01106119829648212,0.0938818565400844,0.0898876404494382,0.008438818565400843,0.47910337552742616,5.103258426966292,56.77375,1.3113454721592286,2025-08,Investigate
CAMP04952,2025-04-17,2025-04-30,Influencer,79603,2575,416,89,2474.94,7271.27,1.938,0.032348027084406365,0.16155339805825242,0.21394230769230768,0.0345631067961165,0.9611417475728156,5.949375,27.808314606741575,2.9379580919133392,2025-04,Investigate
CAMP04953,2025-06-19,2025-07-05,Social,66330,1912,331,71,1322.64,6602.66,3.992,0.028825569124076588,0.17311715481171547,0.21450151057401812,0.03713389121338912,0.6917573221757323,3.995891238670695,18.6287323943662,4.992031089336478,2025-06,Investigate
CAMP04954,2025-07-27,2025-08-09,Search,25751,1651,374,99,2062.62,8433.24,3.0886,0.06411401498970913,0.22652937613567534,0.2647058823529412,0.05996365838885524,1.2493155663234403,5.515026737967914,20.834545454545452,4.088605753847049,2025-07,Scale review
CAMP04955,2025-11-14,2025-11-20,Social,58338,1160,167,28,956.76,1815.93,0.898,0.01988412355582982,0.14396551724137932,0.16766467065868262,0.02413793103448276,0.8247931034482758,5.7291017964071855,34.17,1.8979994983067854,2025-11,Investigate
CAMP04956,2025-09-29,2025-10-06,Search,30111,1493,300,70,2319.23,4550.1,0.9619,0.04958320879412839,0.20093770931011387,0.23333333333333334,0.04688546550569324,1.5534025452109845,7.730766666666667,33.13185714285714,1.9619011482259199,2025-09,Investigate
CAMP04957,2025-07-25,2025-08-19,Influencer,13586,526,120,32,576.06,2781.01,3.8276,0.038716325629324304,0.22813688212927757,0.26666666666666666,0.060836501901140684,1.095171102661597,4.8004999999999995,18.001875,4.827639481998403,2025-07,Investigate
CAMP04958,2025-10-31,2025-11-18,Email,112565,7408,1808,358,4952.15,25802.18,4.2103,0.06581086483365167,0.24406047516198703,0.19800884955752213,0.04832613390928726,0.6684867710583153,2.7390210176991148,13.832821229050278,5.210298557192331,2025-10,Scale review
CAMP04959,2025-04-17,2025-04-23,Social,43830,941,132,24,751.87,1925.43,1.5609,0.021469313255760895,0.14027630180658873,0.18181818181818182,0.025504782146652496,0.7990116896918172,5.695984848484849,31.327916666666667,2.560854935028662,2025-04,Investigate
CAMP04960,2025-01-11,2025-02-07,Search,65746,5467,1471,433,9902.48,27853.75,1.8128,0.08315334773218143,0.2690689592098043,0.2943575798776343,0.07920248765319188,1.8113188220230474,6.731801495581237,22.869468822170898,2.8128054790315153,2025-01,Investigate
CAMP04961,2025-11-07,2025-11-16,Social,24274,465,57,8,349.82,734.28,1.099,0.019156298920655845,0.12258064516129032,0.14035087719298245,0.017204301075268817,0.7523010752688172,6.13719298245614,43.7275,2.0990223543536675,2025-11,Investigate
CAMP04962,2025-01-12,2025-01-21,Influencer,22802,615,110,22,724.35,1874.14,1.5873,0.026971318305411805,0.17886178861788618,0.2,0.03577235772357724,1.1778048780487804,6.585,32.925000000000004,2.5873403741285292,2025-01,Investigate
CAMP04963,2025-09-05,2025-09-12,Display,92993,1631,215,37,1215.47,2429.07,0.9985,0.01753895454496575,0.13182096873083998,0.17209302325581396,0.022685469037400367,0.745229920294298,5.653348837209302,32.85054054054054,1.9984615004895228,2025-09,Investigate
CAMP04964,2025-10-02,2025-10-12,Social,89176,2071,340,57,1699.07,3269.15,0.9241,0.023223737328429174,0.16417189763399323,0.1676470588235294,0.027522935779816515,0.820410429744085,4.997264705882353,29.808245614035087,1.924081997798796,2025-10,Investigate
CAMP04965,2025-12-31,2026-01-20,Influencer,35019,1100,217,54,1172.69,5833.97,3.9749,0.0314115194608641,0.19727272727272727,0.2488479262672811,0.04909090909090909,1.0660818181818181,5.40410138248848,21.716481481481484,4.974861216519285,2025-12,Investigate
CAMP04966,2025-08-01,2025-08-23,Email,86499,6595,1685,338,4485.34,19707.44,3.3937,0.07624365599602308,0.25549658832448824,0.20059347181008902,0.05125094768764216,0.680112206216831,2.6619228486646884,13.270236686390533,4.3937449557893045,2025-08,Scale review
CAMP04967,2025-07-10,2025-07-19,Social,68517,1604,236,37,1246.59,2584.15,1.073,0.023410248551454384,0.14713216957605985,0.15677966101694915,0.023067331670822942,0.7771758104738155,5.282161016949153,33.69162162162162,2.0729750760073484,2025-07,Investigate
CAMP04968,2025-04-29,2025-05-18,Social,34578,832,146,24,556.44,1659.79,1.9829,0.02406154202093817,0.17548076923076922,0.1643835616438356,0.028846153846153848,0.668798076923077,3.8112328767123294,23.185000000000002,2.982873265760908,2025-04,Investigate
CAMP04969,2025-05-09,2025-05-25,Social,41990,955,147,38,805.28,2785.29,2.4588,0.02274351035960943,0.15392670157068064,0.2585034013605442,0.039790575916230364,0.8432251308900524,5.478095238095238,21.19157894736842,3.458784522153785,2025-05,Investigate
CAMP04970,2025-12-13,2025-12-20,Search,79606,4956,1093,259,6265.2,25416.92,3.0568,0.06225661382307866,0.2205407586763519,0.23696248856358645,0.052259887005649715,1.2641646489104117,5.732113449222323,24.18996138996139,4.056840962778523,2025-12,Scale review
CAMP04971,2025-01-20,2025-01-30,Search,47570,2628,609,136,4169.95,12395.64,1.9726,0.055244902249316795,0.2317351598173516,0.2233169129720854,0.0517503805175038,1.5867389649923895,6.847208538587848,30.66139705882353,2.972611182388278,2025-01,Investigate
CAMP04972,2025-05-03,2025-05-19,Search,14210,872,215,54,1476.67,4175.24,1.8275,0.061365235749472204,0.24655963302752293,0.25116279069767444,0.06192660550458716,1.693428899082569,6.868232558139535,27.34574074074074,2.827469915417798,2025-05,Investigate
CAMP04973,2025-04-12,2025-04-28,Email,19176,1646,475,107,1584.07,6709.31,3.2355,0.08583646224447225,0.2885783718104496,0.22526315789473683,0.06500607533414338,0.9623754556500607,3.3348842105263157,14.804392523364486,4.235488330692458,2025-04,Scale review
CAMP04974,2025-11-04,2025-11-12,Search,65709,4223,987,253,5338.02,18118.67,2.3943,0.06426821287799236,0.23372010419133318,0.2563323201621074,0.05991001657589391,1.2640350461757046,5.408328267477204,21.098893280632414,3.394267912072266,2025-11,Scale review
CAMP04975,2025-04-09,2025-04-25,Display,14182,113,10,1,91.23,60.52,-0.3366,0.007967846566069666,0.08849557522123894,0.1,0.008849557522123894,0.8073451327433628,9.123000000000001,91.23,0.663378274690343,2025-04,Investigate
CAMP04976,2025-04-29,2025-05-17,Influencer,40298,1200,208,37,1604.43,3045.69,0.8983,0.02977815276192367,0.17333333333333334,0.1778846153846154,0.030833333333333334,1.3370250000000001,7.713605769230769,43.362972972972976,1.8983003309586581,2025-04,Investigate
CAMP04977,2025-04-28,2025-05-13,Email,21564,1501,355,74,1207.19,5491.64,3.5491,0.06960675199406419,0.23650899400399733,0.2084507042253521,0.04930046635576282,0.804257161892072,3.4005352112676057,16.313378378378378,4.549109916417465,2025-04,Investigate
CAMP04978,2025-08-17,2025-08-26,Display,60890,675,53,11,485.93,739.81,0.5225,0.011085564132041386,0.07851851851851852,0.20754716981132076,0.016296296296296295,0.7198962962962963,9.168490566037736,44.17545454545455,1.5224620830160722,2025-08,Investigate
CAMP04979,2025-11-13,2025-12-04,Display,40884,590,57,5,431.52,314.69,-0.2707,0.014431073280500929,0.09661016949152543,0.08771929824561403,0.00847457627118644,0.7313898305084745,7.570526315789474,86.304,0.7292593622543567,2025-11,Investigate
CAMP04980,2025-09-22,2025-10-05,Social,110814,2812,440,78,2590.13,5371.84,1.074,0.025375855036367245,0.15647226173541964,0.17727272727272728,0.027738264580369845,0.9210988620199146,5.886659090909091,33.20679487179488,2.073965399420106,2025-09,Investigate
CAMP04981,2025-05-17,2025-06-03,Influencer,9573,362,79,19,443.17,1654.8,2.734,0.03781468714091716,0.21823204419889503,0.24050632911392406,0.052486187845303865,1.2242265193370165,5.609746835443038,23.324736842105263,3.734007265834781,2025-05,Investigate
CAMP04982,2025-05-05,2025-05-18,Influencer,101586,3412,600,110,3723.58,7669.17,1.0596,0.03358730533734963,0.17584994138335286,0.18333333333333332,0.03223915592028136,1.091318874560375,6.205966666666667,33.85072727272727,2.05962272866435,2025-05,Investigate
CAMP04983,2025-12-19,2025-12-28,Search,39015,2217,480,111,3287.5,12462.98,2.791,0.056824298346789696,0.2165087956698241,0.23125,0.05006765899864682,1.4828597203428056,6.848958333333333,29.617117117117118,3.7910205323193913,2025-12,Investigate
CAMP04984,2025-01-31,2025-02-07,Social,9229,240,35,7,153.55,508.23,2.3099,0.026004984288655327,0.14583333333333334,0.2,0.029166666666666667,0.6397916666666668,4.387142857142858,21.935714285714287,3.309866492999023,2025-01,Investigate
CAMP04985,2025-10-02,2025-10-25,Influencer,81838,2150,356,73,2437.93,6303.12,1.5854,0.02627141425743542,0.1655813953488372,0.2050561797752809,0.03395348837209302,1.1339209302325581,6.84811797752809,33.39630136986301,2.585439286607901,2025-10,Investigate
CAMP04986,2025-03-18,2025-03-24,Display,82942,1223,133,19,804.39,1325.59,0.6479,0.014745243664247305,0.10874897792313983,0.14285714285714285,0.01553556827473426,0.6577187244480784,6.048045112781955,42.33631578947368,1.647944405077139,2025-03,Investigate
CAMP04987,2025-06-05,2025-06-22,Search,48070,2380,523,135,3327.2,15294.95,3.5969,0.04951112960266278,0.21974789915966386,0.25812619502868067,0.05672268907563025,1.3979831932773108,6.361759082217973,24.645925925925926,4.5969433758114935,2025-06,Scale review
CAMP04988,2025-12-23,2026-01-03,Social,52108,1177,172,33,897.35,3019.37,2.3648,0.022587702464112996,0.14613423959218352,0.19186046511627908,0.028037383177570093,0.7624044180118946,5.217151162790698,27.19242424242424,3.3647629130216745,2025-12,Investigate
CAMP04989,2025-12-10,2026-01-06,Email,68197,3910,868,149,2903.77,9054.14,2.1181,0.05733390031819582,0.22199488491048594,0.1716589861751152,0.038107416879795394,0.7426521739130435,3.345357142857143,19.488389261744967,3.118063758493269,2025-12,Scale review
CAMP04990,2025-07-30,2025-08-24,Search,94011,4582,940,230,6027.93,20973.85,2.4794,0.04873897735371393,0.20515058926233087,0.24468085106382978,0.0501964207769533,1.3155674378000874,6.412691489361703,26.208391304347828,3.479444850885793,2025-07,Scale review
CAMP04991,2025-12-11,2025-12-30,Display,41005,397,30,8,233.75,486.02,1.0792,0.009681746128520912,0.07556675062972293,0.26666666666666666,0.020151133501259445,0.5887909319899244,7.791666666666667,29.21875,2.0792299465240642,2025-12,Investigate
CAMP04992,2025-04-14,2025-04-26,Search,25758,1173,227,51,1642.08,2948.97,0.7959,0.04553924994176566,0.19352088661551578,0.22466960352422907,0.043478260869565216,1.3998976982097187,7.2338325991189425,32.19764705882353,1.7958747442268341,2025-04,Investigate
CAMP04993,2025-10-08,2025-10-19,Social,14171,357,64,13,230.3,1072.44,3.6567,0.025192294121798037,0.1792717086834734,0.203125,0.036414565826330535,0.6450980392156863,3.5984375,17.715384615384615,4.65670864090317,2025-10,Investigate
CAMP04994,2025-03-31,2025-04-06,Email,53819,3396,796,164,2927.94,11018.11,2.7631,0.06310039205485052,0.23439340400471143,0.20603015075376885,0.048292108362779744,0.8621731448763251,3.6783165829145728,17.85329268292683,3.763092822940361,2025-03,Scale review
CAMP04995,2025-12-31,2026-01-07,Social,23658,617,86,12,396.92,985.07,1.4818,0.026079972947840053,0.1393841166936791,0.13953488372093023,0.019448946515397084,0.6433063209076175,4.615348837209303,33.07666666666667,2.481784742517384,2025-12,Investigate
CAMP04996,2025-05-10,2025-06-02,Search,46667,2454,551,131,4082.13,9234.97,1.2623,0.05258533867615231,0.2245313773431133,0.23774954627949182,0.05338223308883456,1.6634596577017116,7.408584392014519,31.161297709923666,2.262291989721052,2025-05,Investigate
CAMP04997,2025-07-07,2025-07-26,Email,57205,5037,1383,316,3283.63,26709.68,7.1342,0.08805174372869505,0.2745681953543776,0.2284887924801157,0.06273575540996625,0.651901925749454,2.3742805495300074,10.39123417721519,8.134192951093759,2025-07,Scale review
CAMP04998,2025-09-08,2025-09-26,Influencer,15650,555,93,25,632.16,1598.24,1.5282,0.03546325878594249,0.16756756756756758,0.26881720430107525,0.04504504504504504,1.139027027027027,6.797419354838709,25.2864,2.528220703619337,2025-09,Investigate
CAMP04999,2025-11-02,2025-11-25,Social,131452,3948,705,135,3353.16,9707.78,1.8951,0.030033776587651766,0.17857142857142858,0.19148936170212766,0.03419452887537994,0.8493313069908814,4.756255319148936,24.83822222222222,2.8951138627443966,2025-11,Scale review
CAMP05000,2025-04-12,2025-04-30,Influencer,116380,3110,522,98,4281.54,8151.84,0.904,0.02672280460560234,0.16784565916398714,0.18773946360153257,0.031511254019292605,1.376700964630225,8.202183908045978,43.68918367346939,1.903950447736095,2025-04,Investigate
CAMP05001,2025-07-08,2025-07-18,Display,77316,883,74,10,632.95,632.13,-0.0013,0.011420663252108231,0.08380520951302378,0.13513513513513514,0.011325028312570781,0.7168176670441677,8.55337837837838,63.295,0.9987044790267793,2025-07,Investigate
CAMP05002,2025-11-14,2025-12-05,Social,23273,585,93,15,497.28,1348.14,1.711,0.02513642418252911,0.15897435897435896,0.16129032258064516,0.02564102564102564,0.850051282051282,5.347096774193548,33.152,2.7110279922779927,2025-11,Investigate
CAMP05003,2025-08-08,2025-08-27,Search,77625,4288,980,262,5865.83,21471.6,2.6605,0.05523993558776168,0.228544776119403,0.2673469387755102,0.06110074626865672,1.3679640858208955,5.98554081632653,22.388664122137403,3.660453848815939,2025-08,Scale review
CAMP05004,2025-02-07,2025-02-17,Display,67232,729,81,14,591.93,778.65,0.3154,0.010843050928129462,0.1111111111111111,0.1728395061728395,0.019204389574759947,0.8119753086419752,7.307777777777777,42.28071428571428,1.3154427043738282,2025-02,Investigate
CAMP05005,2025-09-09,2025-10-03,Email,49981,2735,629,100,2372.74,7236.67,2.0499,0.05472079390168264,0.229981718464351,0.1589825119236884,0.03656307129798903,0.8675466179159048,3.772241653418124,23.7274,3.0499211881622093,2025-09,Scale review
CAMP05006,2025-02-03,2025-02-12,Display,27380,379,33,5,219.44,300.45,0.3692,0.013842220598977356,0.0870712401055409,0.15151515151515152,0.013192612137203167,0.5789973614775725,6.649696969696969,43.888,1.369166970470288,2025-02,Investigate
CAMP05007,2025-05-10,2025-05-31,Social,38808,912,122,15,650.34,850.91,0.3084,0.02350030921459493,0.1337719298245614,0.12295081967213115,0.01644736842105263,0.7130921052631579,5.330655737704919,43.356,1.3084079097087675,2025-05,Investigate
CAMP05008,2025-07-03,2025-07-29,Search,19739,1488,379,96,2108.75,9728.48,3.6134,0.07538375804245402,0.2547043010752688,0.2532981530343008,0.06451612903225806,1.4171706989247312,5.563984168865435,21.966145833333332,4.613387077652638,2025-07,Scale review
CAMP05009,2025-12-13,2025-12-26,Email,51243,4983,1518,343,4317.92,19715.44,3.566,0.0972425502019788,0.304635761589404,0.2259552042160738,0.06883403572145294,0.866530202689143,2.844479578392622,12.588688046647231,4.56595768332901,2025-12,Scale review
CAMP05010,2025-12-23,2026-01-05,Search,36008,2085,524,132,3585.99,10615.23,1.9602,0.05790379915574317,0.2513189448441247,0.25190839694656486,0.06330935251798561,1.7198992805755395,6.843492366412213,27.166590909090907,2.9601950925685796,2025-12,Investigate
CAMP05011,2025-04-13,2025-04-29,Display,39421,460,61,10,321.13,699.1,1.177,0.011668907435123412,0.13260869565217392,0.16393442622950818,0.021739130434782608,0.6981086956521739,5.264426229508197,32.113,2.1769999688599633,2025-04,Investigate
CAMP05012,2025-11-26,2025-12-22,Email,30085,2437,611,138,1962.14,10125.28,4.1603,0.08100382250290843,0.25071809601969636,0.22585924713584288,0.056627000410340585,0.8051456709068527,3.2113584288052377,14.21840579710145,5.1603249513286515,2025-11,Scale review
CAMP05013,2025-04-11,2025-05-02,Influencer,29823,928,162,34,771.23,3352.44,3.3469,0.031116923180095898,0.17456896551724138,0.20987654320987653,0.036637931034482756,0.8310668103448277,4.760679012345679,22.683235294117647,4.346874473244038,2025-04,Investigate
CAMP05014,2025-07-07,2025-07-17,Search,39718,1966,421,97,2950.76,6829.11,1.3144,0.04949896772244323,0.21414038657171922,0.23040380047505937,0.049338758901322485,1.5008952187182096,7.008931116389549,30.42020618556701,2.3143563014274284,2025-07,Investigate
CAMP05015,2025-10-10,2025-10-20,Email,47265,2998,720,143,2287.64,8335.86,2.6439,0.0634295990690786,0.24016010673782523,0.1986111111111111,0.04769846564376251,0.7630553702468312,3.1772777777777774,15.997482517482517,3.643868790543967,2025-10,Scale review
CAMP05016,2025-02-16,2025-03-09,Search,60353,3440,750,197,4031.73,14707.3,2.6479,0.05699799512865972,0.2180232558139535,0.26266666666666666,0.05726744186046512,1.172014534883721,5.37564,20.465634517766496,3.647888127429168,2025-02,Scale review
CAMP05017,2025-08-14,2025-09-02,Search,100541,5792,1287,324,6804.75,24085.88,2.5396,0.05760833888662337,0.22220303867403315,0.2517482517482518,0.05593922651933702,1.1748532458563536,5.287296037296037,21.002314814814813,3.5395686836401046,2025-08,Scale review
CAMP05018,2025-05-24,2025-06-05,Search,54684,3304,745,190,4964.49,18137.35,2.6534,0.06041986687147977,0.22548426150121065,0.2550335570469799,0.05750605326876514,1.502569612590799,6.663744966442953,26.128894736842103,3.6534165644406573,2025-05,Scale review
CAMP05019,2025-07-20,2025-08-09,Search,41958,2605,623,151,4156.7,16000.85,2.8494,0.06208589541922875,0.23915547024952016,0.24237560192616373,0.05796545105566219,1.595662188099808,6.67207062600321,27.52781456953642,3.8494117930088776,2025-07,Investigate
CAMP05020,2025-05-28,2025-06-19,Search,115838,4589,857,151,6410.33,12022.25,0.8754,0.0396156701600511,0.18675092612769667,0.176196032672112,0.03290477228154282,1.3968903900631946,7.4799649941656945,42.45251655629139,1.8754494698400863,2025-05,Landing / offer optimisation
CAMP05021,2025-09-28,2025-10-23,Social,42563,1038,179,22,831.44,1534.94,0.8461,0.024387378709207527,0.1724470134874759,0.12290502793296089,0.02119460500963391,0.8010019267822737,4.644916201117319,37.79272727272728,1.8461223900702395,2025-09,Investigate
CAMP05022,2025-03-28,2025-04-17,Email,35332,3054,851,197,2297.08,16756.83,6.2948,0.08643722404619042,0.27865094957432873,0.23149236192714454,0.06450556647020302,0.7521545514079895,2.6992714453584017,11.660304568527918,7.294839535410174,2025-03,Scale review
CAMP05023,2025-11-09,2025-12-02,Search,31119,1373,261,61,1854.88,4643.64,1.5035,0.04412095504354253,0.19009468317552805,0.23371647509578544,0.04442825928623452,1.350968681718864,7.106819923371648,30.407868852459018,2.5034719227119813,2025-11,Investigate
CAMP05024,2025-02-12,2025-02-28,Search,23825,1040,208,40,1760.73,3492.22,0.9834,0.043651626442812175,0.2,0.19230769230769232,0.038461538461538464,1.6930096153846155,8.465048076923077,44.01825,1.9833932516626624,2025-02,Landing / offer optimisation
CAMP05025,2025-06-12,2025-06-26,Search,34935,1860,416,91,2261.27,8379.73,2.7058,0.053241734650064404,0.22365591397849463,0.21875,0.0489247311827957,1.2157365591397848,5.435745192307692,24.84912087912088,3.70576269087725,2025-06,Scale review
CAMP05026,2025-01-05,2025-01-17,Social,27511,527,83,5,403.25,286.02,-0.2907,0.019155973974046746,0.15749525616698293,0.060240963855421686,0.009487666034155597,0.7651802656546489,4.858433734939759,80.65,0.7092870427774333,2025-01,Investigate
CAMP05027,2025-07-06,2025-07-19,Search,25731,1154,251,43,1334.45,3632.39,1.722,0.04484862617076678,0.21750433275563258,0.17131474103585656,0.03726169844020797,1.156369150779896,5.3165338645418325,31.03372093023256,2.72201281426805,2025-07,Landing / offer optimisation
CAMP05028,2025-11-07,2025-11-18,Display,65291,649,54,12,399.47,1084.81,1.7156,0.009940114257707801,0.08320493066255778,0.2222222222222222,0.01848998459167951,0.6155161787365178,7.397592592592593,33.28916666666667,2.7156232007409815,2025-11,Investigate
CAMP05029,2025-09-21,2025-10-14,Email,25959,1797,448,87,1675.34,7768.69,3.6371,0.06922454640009246,0.2493043962159154,0.19419642857142858,0.048414023372287146,0.9322982749026154,3.739598214285714,19.2567816091954,4.637082622034931,2025-09,Scale review
CAMP05030,2025-11-11,2025-11-25,Social,50023,1252,189,37,1068.07,2791.08,1.6132,0.025028486896027827,0.1509584664536741,0.19576719576719576,0.029552715654952075,0.853091054313099,5.65116402116402,28.866756756756754,2.613199509395452,2025-11,Investigate
CAMP05031,2025-04-03,2025-04-09,Social,57979,1612,266,49,1550.81,3242.64,1.0909,0.02780317011331689,0.16501240694789082,0.18421052631578946,0.030397022332506202,0.9620409429280397,5.830112781954887,31.649183673469388,2.0909331252700203,2025-04,Investigate
CAMP05032,2025-07-16,2025-08-08,Display,30155,285,24,3,193.64,161.9,-0.1639,0.009451168960371414,0.08421052631578947,0.125,0.010526315789473684,0.6794385964912281,8.068333333333333,64.54666666666667,0.8360875852096675,2025-07,Investigate
CAMP05033,2025-12-12,2025-12-28,Social,127540,3092,472,103,2536.92,6789.36,1.6762,0.024243374627567822,0.15265200517464425,0.21822033898305085,0.0333117723156533,0.8204786545924968,5.374830508474576,24.630291262135923,2.676221560001892,2025-12,Investigate
CAMP05034,2025-08-17,2025-08-27,Email,101747,4995,1091,181,4307.25,9772.86,1.2689,0.0490923565313965,0.21841841841841841,0.16590284142988085,0.03623623623623624,0.8623123123123123,3.9479835013748854,23.79696132596685,2.268932613616577,2025-08,Landing / offer optimisation
CAMP05035,2025-12-04,2025-12-27,Search,60197,3167,685,162,4834.02,14452.42,1.9897,0.052610595212386,0.2162930217871803,0.2364963503649635,0.05115251026207768,1.526371960846227,7.056963503649635,29.83962962962963,2.989731114062416,2025-12,Investigate
CAMP05036,2025-08-19,2025-09-13,Search,30308,1478,307,75,1996.63,7885.19,2.9492,0.0487660023756104,0.20771312584573748,0.24429967426710097,0.05074424898511502,1.3508998646820027,6.503680781758958,26.621733333333335,3.94924948538287,2025-08,Investigate
CAMP05037,2025-08-27,2025-09-02,Social,81333,2103,324,63,1815.36,4250.38,1.3413,0.02585666334698093,0.15406562054208273,0.19444444444444445,0.029957203994293864,0.8632239657631954,5.6029629629629625,28.815238095238094,2.3413427639696813,2025-08,Investigate
CAMP05038,2025-12-01,2025-12-07,Display,49855,770,84,8,534.59,498.76,-0.067,0.015444789890682981,0.10909090909090909,0.09523809523809523,0.01038961038961039,0.6942727272727273,6.364166666666667,66.82375,0.9329766737125647,2025-12,Investigate
CAMP05039,2025-10-08,2025-10-26,Search,52803,3791,964,257,5349.52,26343.88,3.9245,0.07179516315360869,0.2542864679504089,0.266597510373444,0.06779213927723556,1.4111105249274598,5.549294605809129,20.81525291828794,4.924531546755596,2025-10,Scale review
CAMP05040,2025-09-17,2025-09-26,Display,106924,922,72,7,713.37,337.94,-0.5263,0.00862294714002469,0.07809110629067245,0.09722222222222222,0.007592190889370932,0.7737201735357918,9.907916666666667,101.91,0.47372331328763473,2025-09,Investigate
CAMP05041,2025-07-14,2025-07-26,Email,70286,4144,953,163,3411.22,12989.12,2.8078,0.05895910992231739,0.22997104247104247,0.17103882476390347,0.03933397683397683,0.8231708494208494,3.5794543546694646,20.927730061349692,3.8077637912535693,2025-07,Scale review
CAMP05042,2025-10-04,2025-10-22,Influencer,61653,2300,424,92,2203.6,7817.23,2.5475,0.0373055650171119,0.18434782608695652,0.2169811320754717,0.04,0.9580869565217391,5.197169811320754,23.952173913043477,3.5474813940824106,2025-10,Scale review
CAMP05043,2025-05-12,2025-06-02,Display,91031,880,75,11,583.05,827.41,0.4191,0.009667036504048071,0.08522727272727272,0.14666666666666667,0.0125,0.6625568181818181,7.773999999999999,53.00454545454545,1.4191064231198012,2025-05,Investigate
CAMP05044,2025-11-29,2025-12-10,Search,46880,2840,673,156,4401.76,13146.27,1.9866,0.060580204778156996,0.23697183098591548,0.23179791976225855,0.054929577464788736,1.5499154929577466,6.540505200594354,28.216410256410256,2.9865939987641306,2025-11,Investigate
CAMP05045,2025-12-24,2026-01-07,Social,79313,2071,324,48,1317.56,2718.38,1.0632,0.02611173452019215,0.1564461612747465,0.14814814814814814,0.02317720907774022,0.6361950748430709,4.066543209876543,27.449166666666667,2.063192568080391,2025-12,Investigate
CAMP05046,2025-05-03,2025-05-16,Influencer,35892,1317,231,54,1211.66,4215.36,2.479,0.0366934135740555,0.17539863325740318,0.23376623376623376,0.04100227790432802,0.9200151860288536,5.245281385281386,22.438148148148148,3.4789957578858752,2025-05,Investigate
CAMP05047,2025-05-14,2025-05-29,Email,68241,4655,1134,224,4237.54,14504.22,2.4228,0.06821412347415777,0.24360902255639097,0.19753086419753085,0.0481203007518797,0.9103200859291085,3.7368077601410934,18.917589285714286,3.4227924692156297,2025-05,Scale review
CAMP05048,2025-11-17,2025-11-26,Social,46244,1582,280,45,1512.66,2856.07,0.8881,0.03420984343914886,0.17699115044247787,0.16071428571428573,0.028445006321112517,0.9561694058154235,5.402357142857143,33.61466666666667,1.8881110097444238,2025-11,Investigate
