order_id,session_id,user_id,order_date,product_key,channel_id,device_id,geo_id,quantity,unit_price,item_revenue
O002176,S0035018,U014913,2020-11-16,17,1,2,1,2,17.99,35.98
O002176,S0035018,U014913,2020-11-16,33,1,2,1,1,44.99,44.99
O002177,S0035033,U014920,2020-12-13,32,2,1,4,1,19.99,19.99
O002178,S0035057,U014928,2021-01-07,30,4,2,5,1,24.99,24.99
O002178,S0035057,U014928,2021-01-07,16,4,2,5,1,32.99,32.99
O002179,S0035071,U014935,2020-12-24,40,2,1,10,1,28.99,28.99
O002179,S0035071,U014935,2020-12-24,39,2,1,10,1,10.79,10.79
O002180,S0035150,U014968,2020-12-27,16,3,1,10,1,32.99,32.99
O002180,S0035150,U014968,2020-12-27,17,3,1,10,1,17.99,17.99
O002180,S0035150,U014968,2020-12-27,19,3,1,10,1,29.99,29.99
O002181,S0035152,U014968,2020-12-29,12,1,1,10,1,59.99,59.99
O002181,S0035152,U014968,2020-12-29,35,1,1,10,1,19.99,19.99
O002182,S0035168,U014972,2020-12-25,27,3,2,2,1,8.99,8.99
O002183,S0035185,U014978,2020-12-22,41,4,2,1,1,15.99,15.99
O002183,S0035185,U014978,2020-12-22,14,4,2,1,1,15.29,15.29
O002184,S0035188,U014979,2020-12-16,8,6,2,1,1,20.69,20.69
O002184,S0035188,U014979,2020-12-16,41,6,2,1,1,14.39,14.39
O002184,S0035188,U014979,2020-12-16,40,6,2,1,1,28.99,28.99
O002184,S0035188,U014979,2020-12-16,16,6,2,1,1,32.99,32.99
O002185,S0035204,U014987,2020-12-08,30,3,2,3,1,24.99,24.99
O002185,S0035204,U014987,2020-12-08,23,3,2,3,1,19.99,19.99
O002186,S0035223,U014994,2020-11-28,3,2,2,2,1,22.94,22.94
O002187,S0035228,U014996,2020-12-13,15,3,2,1,1,24.99,24.99
O002188,S0035229,U014996,2020-12-16,4,2,2,1,1,25.99,25.99
O002189,S0035285,U015020,2020-11-27,35,3,1,1,1,15.99,15.99
O002189,S0035285,U015020,2020-11-27,25,3,1,1,2,6.29,12.58
O002190,S0035292,U015023,2020-12-08,37,4,2,1,1,24.99,24.99
O002191,S0035319,U015035,2020-12-05,25,1,2,2,1,6.99,6.99
O002192,S0035336,U015041,2020-12-06,36,3,2,3,1,20.99,20.99
O002193,S0035344,U015045,2021-01-27,31,3,2,10,1,29.99,29.99
O002193,S0035344,U015045,2021-01-27,26,3,2,10,1,7.99,7.99
O002194,S0035357,U015050,2020-12-05,3,6,1,2,1,26.99,26.99
O002195,S0035370,U015054,2021-01-06,5,3,1,3,1,54.99,54.99
O002196,S0035389,U015062,2020-12-04,23,4,1,1,1,19.99,19.99
O002197,S0035395,U015064,2020-12-30,26,3,2,1,2,7.99,15.98
O002198,S0035400,U015066,2020-12-25,37,4,3,1,1,24.99,24.99
O002199,S0035456,U015091,2020-12-28,11,1,2,2,1,18.99,18.99
O002199,S0035456,U015091,2020-12-28,30,1,2,2,1,24.99,24.99
O002199,S0035456,U015091,2020-12-28,12,1,2,2,1,59.99,59.99
O002199,S0035456,U015091,2020-12-28,25,1,2,2,1,6.99,6.99
O002200,S0035469,U015097,2020-12-09,12,1,1,7,1,59.99,59.99
O002200,S0035469,U015097,2020-12-09,35,1,1,7,1,19.99,19.99
O002201,S0035545,U015126,2020-12-17,34,3,2,1,1,21.99,21.99
O002202,S0035563,U015133,2020-12-12,38,1,1,1,1,16.99,16.99
O002202,S0035563,U015133,2020-12-12,42,1,1,1,1,12.99,12.99
O002203,S0035564,U015133,2020-12-13,1,3,2,1,1,24.99,24.99
O002204,S0035575,U015136,2020-12-05,8,2,2,2,1,22.99,22.99
O002204,S0035575,U015136,2020-12-05,17,2,2,2,1,17.99,17.99
O002205,S0035597,U015146,2020-12-24,19,1,2,1,2,29.99,59.98
O002205,S0035597,U015146,2020-12-24,1,1,2,1,1,24.99,24.99
O002205,S0035597,U015146,2020-12-24,20,1,2,1,1,12.99,12.99
O002206,S0035604,U015148,2020-11-13,37,1,2,1,1,24.99,24.99
O002206,S0035604,U015148,2020-11-13,14,1,2,1,2,16.99,33.98
O002206,S0035604,U015148,2020-11-13,7,1,2,1,1,79.99,79.99
O002206,S0035604,U015148,2020-11-13,1,1,2,1,1,24.99,24.99
O002207,S0035610,U015152,2020-12-03,31,6,1,3,1,26.99,26.99
O002207,S0035610,U015152,2020-12-03,16,6,1,3,2,28.04,56.08
O002207,S0035610,U015152,2020-12-03,20,6,1,3,1,11.69,11.69
O002207,S0035610,U015152,2020-12-03,4,6,1,3,1,22.09,22.09
O002208,S0035632,U015163,2020-11-11,22,1,1,1,1,9.99,9.99
O002208,S0035632,U015163,2020-11-11,18,1,1,1,1,18.99,18.99
O002209,S0035671,U015178,2021-01-31,24,3,2,3,1,14.99,14.99
O002210,S0035673,U015179,2020-12-02,20,2,2,1,1,11.04,11.04
O002211,S0035679,U015182,2020-12-23,10,3,2,1,1,14.99,14.99
O002212,S0035681,U015183,2021-01-21,29,1,2,2,1,10.99,10.99
O002213,S0035694,U015189,2021-01-02,18,1,1,1,1,18.99,18.99
O002214,S0035705,U015192,2021-01-20,13,1,1,2,1,74.99,74.99
O002215,S0035708,U015194,2021-01-04,32,2,1,5,1,19.99,19.99
O002215,S0035708,U015194,2021-01-04,8,2,1,5,1,22.99,22.99
O002216,S0035712,U015197,2021-01-13,31,3,2,3,1,29.99,29.99
O002216,S0035712,U015197,2021-01-13,24,3,2,3,2,14.99,29.98
O002216,S0035712,U015197,2021-01-13,42,3,2,3,1,12.99,12.99
O002217,S0035719,U015201,2021-01-03,1,2,1,1,1,24.99,24.99
O002218,S0035727,U015206,2020-12-21,5,3,2,3,1,54.99,54.99
O002219,S0035742,U015213,2020-11-30,15,6,1,1,1,21.24,21.24
O002220,S0035774,U015227,2020-12-07,2,2,2,1,2,27.99,55.98
O002221,S0035799,U015236,2020-12-20,17,3,1,7,2,17.99,35.98
O002221,S0035799,U015236,2020-12-20,20,3,1,7,1,11.69,11.69
O002222,S0035800,U015236,2020-12-22,12,3,1,7,1,59.99,59.99
O002223,S0035802,U015237,2020-12-21,34,1,1,2,1,21.99,21.99
O002223,S0035802,U015237,2020-12-21,9,1,1,2,1,23.99,23.99
O002224,S0035807,U015238,2020-11-28,19,2,2,1,1,23.99,23.99
O002224,S0035807,U015238,2020-11-28,41,2,2,1,1,13.59,13.59
O002225,S0035834,U015251,2020-12-01,37,2,2,1,1,22.49,22.49
O002226,S0035841,U015254,2020-12-16,29,2,1,1,1,10.99,10.99
O002226,S0035841,U015254,2020-12-16,20,2,1,1,1,11.69,11.69
O002227,S0035852,U015258,2020-11-10,24,1,3,1,1,14.99,14.99
O002228,S0035887,U015273,2020-11-05,10,5,2,3,1,14.99,14.99
O002229,S0035910,U015281,2020-12-02,23,6,1,1,1,17.99,17.99
O002229,S0035910,U015281,2020-12-02,9,6,1,1,2,21.59,43.18
O002230,S0035933,U015291,2021-01-01,21,1,1,1,1,21.99,21.99
O002230,S0035933,U015291,2021-01-01,2,1,1,1,1,27.99,27.99
O002231,S0035936,U015292,2020-12-21,25,4,2,2,1,6.99,6.99
O002231,S0035936,U015292,2020-12-21,27,4,2,2,1,8.99,8.99
O002232,S0035964,U015302,2020-12-28,1,3,1,1,1,24.99,24.99
O002233,S0035978,U015308,2020-11-29,20,2,1,6,1,11.69,11.69
O002233,S0035978,U015308,2020-11-29,6,2,1,6,1,39.99,39.99
O002234,S0036006,U015319,2021-01-29,12,2,2,4,1,59.99,59.99
O002235,S0036033,U015332,2020-12-09,36,7,2,10,1,20.99,20.99
O002235,S0036033,U015332,2020-12-09,24,7,2,10,1,14.99,14.99
O002235,S0036033,U015332,2020-12-09,17,7,2,10,1,17.99,17.99
O002236,S0036063,U015343,2020-11-12,27,1,1,1,1,8.99,8.99
O002236,S0036063,U015343,2020-11-12,42,1,1,1,1,12.99,12.99
O002237,S0036088,U015352,2020-11-27,19,2,1,1,1,26.99,26.99
O002237,S0036088,U015352,2020-11-27,15,2,1,1,1,21.24,21.24
O002237,S0036088,U015352,2020-11-27,12,2,1,1,1,53.99,53.99
O002238,S0036094,U015355,2021-01-14,22,6,2,1,1,9.99,9.99
O002238,S0036094,U015355,2021-01-14,1,6,2,1,1,24.99,24.99
O002239,S0036137,U015374,2020-12-12,16,2,1,2,1,32.99,32.99
O002239,S0036137,U015374,2020-12-12,25,2,1,2,1,6.99,6.99
O002240,S0036138,U015374,2020-12-16,4,6,2,2,1,25.99,25.99
O002240,S0036138,U015374,2020-12-16,2,6,2,2,1,27.99,27.99
O002241,S0036159,U015382,2020-12-10,42,3,1,1,1,12.99,12.99
O002241,S0036159,U015382,2020-12-10,5,3,1,1,1,54.99,54.99
O002242,S0036166,U015386,2020-12-25,3,1,1,1,1,26.99,26.99
O002243,S0036173,U015389,2020-12-04,19,1,2,1,1,29.99,29.99
O002243,S0036173,U015389,2020-12-04,36,1,2,1,1,20.99,20.99
O002244,S0036177,U015392,2021-01-23,18,6,2,1,2,18.99,37.98
O002245,S0036178,U015392,2021-01-24,25,1,1,1,1,6.99,6.99
O002245,S0036178,U015392,2021-01-24,37,1,1,1,1,24.99,24.99
O002246,S0036217,U015406,2020-12-27,17,2,1,1,2,17.99,35.98
O002246,S0036217,U015406,2020-12-27,34,2,1,1,1,21.99,21.99
O002246,S0036217,U015406,2020-12-27,15,2,1,1,1,24.99,24.99
O002247,S0036234,U015416,2021-01-15,2,6,1,1,1,27.99,27.99
O002248,S0036267,U015429,2020-11-30,6,1,2,1,1,39.99,39.99
O002248,S0036267,U015429,2020-11-30,40,1,2,1,1,23.19,23.19
O002249,S0036273,U015430,2020-11-27,42,3,2,3,1,11.04,11.04
O002250,S0036282,U015433,2020-11-22,9,3,1,4,1,23.99,23.99
O002251,S0036322,U015451,2021-01-09,41,1,1,1,1,15.99,15.99
O002251,S0036322,U015451,2021-01-09,32,1,1,1,1,19.99,19.99
O002252,S0036325,U015452,2021-01-14,17,1,2,1,1,17.99,17.99
O002253,S0036341,U015461,2021-01-04,6,1,1,10,2,49.99,99.98
O002253,S0036341,U015461,2021-01-04,2,1,1,10,1,27.99,27.99
O002254,S0036363,U015471,2020-12-07,39,1,1,5,1,11.99,11.99
O002254,S0036363,U015471,2020-12-07,11,1,1,5,1,18.99,18.99
O002254,S0036363,U015471,2020-12-07,15,1,1,5,1,24.99,24.99
O002255,S0036367,U015473,2020-12-22,26,1,1,1,1,7.99,7.99
O002255,S0036367,U015473,2020-12-22,32,1,1,1,1,19.99,19.99
O002256,S0036369,U015474,2020-11-23,28,3,2,1,1,9.99,9.99
O002257,S0036377,U015477,2021-01-03,7,2,1,1,1,79.99,79.99
O002258,S0036391,U015484,2020-12-01,18,1,2,1,1,15.19,15.19
O002259,S0036417,U015491,2020-12-11,5,1,2,7,1,54.99,54.99
O002259,S0036417,U015491,2020-12-11,15,1,2,7,1,22.49,22.49
O002260,S0036452,U015505,2021-01-03,36,2,2,2,1,20.99,20.99
O002260,S0036452,U015505,2021-01-03,40,2,2,2,1,28.99,28.99
O002261,S0036456,U015507,2020-12-19,20,6,1,1,1,12.99,12.99
O002262,S0036478,U015513,2020-12-05,21,4,2,5,1,21.99,21.99
O002262,S0036478,U015513,2020-12-05,24,4,2,5,1,14.99,14.99
O002263,S0036482,U015515,2021-01-03,32,7,1,1,1,19.99,19.99
O002263,S0036482,U015515,2021-01-03,15,7,1,1,1,24.99,24.99
O002264,S0036507,U015526,2020-12-29,24,3,1,2,1,14.99,14.99
O002265,S0036510,U015528,2020-11-19,19,5,2,3,1,29.99,29.99
O002265,S0036510,U015528,2020-11-19,27,5,2,3,1,8.99,8.99
O002266,S0036516,U015529,2020-12-26,4,1,1,2,1,25.99,25.99
O002267,S0036561,U015545,2020-11-30,5,3,2,1,1,46.74,46.74
O002267,S0036561,U015545,2020-11-30,33,3,2,1,1,40.49,40.49
O002268,S0036583,U015553,2020-12-02,33,2,2,8,1,40.49,40.49
O002268,S0036583,U015553,2020-12-02,37,2,2,8,1,19.99,19.99
O002269,S0036600,U015562,2020-11-23,36,2,1,3,1,20.99,20.99
O002270,S0036639,U015580,2020-12-21,1,3,1,3,2,24.99,49.98
O002270,S0036639,U015580,2020-12-21,3,3,1,3,1,26.99,26.99
O002270,S0036639,U015580,2020-12-21,21,3,1,3,1,19.79,19.79
O002271,S0036661,U015590,2020-12-26,32,1,2,1,1,17.99,17.99
O002271,S0036661,U015590,2020-12-26,12,1,2,1,1,59.99,59.99
O002272,S0036666,U015591,2020-12-27,30,6,1,1,1,24.99,24.99
O002273,S0036673,U015593,2020-12-23,28,1,1,5,1,9.99,9.99
O002273,S0036673,U015593,2020-12-23,17,1,1,5,1,17.99,17.99
O002274,S0036676,U015595,2020-12-18,32,1,2,1,1,19.99,19.99
O002275,S0036677,U015595,2020-12-19,9,1,2,1,1,21.59,21.59
O002276,S0036681,U015596,2020-12-13,34,2,2,10,1,21.99,21.99
O002276,S0036681,U015596,2020-12-13,12,2,2,10,1,59.99,59.99
O002277,S0036702,U015603,2020-11-19,35,5,2,1,1,19.99,19.99
O002278,S0036742,U015622,2020-12-24,34,2,2,1,1,19.79,19.79
O002278,S0036742,U015622,2020-12-24,9,2,2,1,1,23.99,23.99
O002278,S0036742,U015622,2020-12-24,31,2,2,1,2,29.99,59.98
O002279,S0036747,U015624,2020-12-05,36,3,1,5,1,20.99,20.99
O002280,S0036762,U015631,2020-12-14,15,2,2,10,1,22.49,22.49
O002281,S0036777,U015638,2020-12-11,7,6,2,1,1,79.99,79.99
O002281,S0036777,U015638,2020-12-11,38,6,2,1,1,16.99,16.99
O002281,S0036777,U015638,2020-12-11,16,6,2,1,1,29.69,29.69
O002282,S0036785,U015641,2020-11-14,27,3,1,1,1,8.99,8.99
O002283,S0036808,U015651,2021-01-20,3,3,2,5,1,26.99,26.99
O002283,S0036808,U015651,2021-01-20,16,3,2,5,1,32.99,32.99
O002283,S0036808,U015651,2021-01-20,7,3,2,5,1,79.99,79.99
O002284,S0036818,U015656,2020-11-15,15,2,1,1,1,24.99,24.99
O002285,S0036820,U015658,2020-12-07,10,2,2,1,2,14.99,29.98
O002285,S0036820,U015658,2020-12-07,11,2,2,1,1,18.99,18.99
O002286,S0036826,U015660,2020-12-21,17,2,1,1,1,17.99,17.99
O002286,S0036826,U015660,2020-12-21,13,2,1,1,1,74.99,74.99
O002287,S0036841,U015666,2021-01-28,23,1,1,5,1,19.99,19.99
O002288,S0036863,U015677,2020-11-23,8,2,3,5,1,22.99,22.99
O002288,S0036863,U015677,2020-11-23,34,2,3,5,1,21.99,21.99
O002289,S0036870,U015679,2020-11-21,27,3,2,1,1,8.99,8.99
O002290,S0036883,U015684,2021-01-06,4,6,1,4,1,25.99,25.99
O002291,S0036887,U015687,2020-12-25,10,4,2,2,1,14.99,14.99
O002291,S0036887,U015687,2020-12-25,24,4,2,2,1,14.99,14.99
O002292,S0036910,U015698,2020-12-18,15,2,1,8,2,24.99,49.98
O002292,S0036910,U015698,2020-12-18,33,2,1,8,1,44.99,44.99
O002292,S0036910,U015698,2020-12-18,12,2,1,8,1,59.99,59.99
O002293,S0036930,U015707,2020-12-25,20,7,2,1,1,11.69,11.69
O002294,S0036944,U015710,2021-01-31,11,1,2,2,1,18.99,18.99
O002295,S0036947,U015711,2020-12-21,35,1,2,1,1,19.99,19.99
O002295,S0036947,U015711,2020-12-21,9,1,2,1,1,21.59,21.59
O002296,S0036950,U015713,2020-11-29,25,3,1,1,1,5.94,5.94
O002297,S0036964,U015720,2020-11-07,39,1,1,1,1,11.99,11.99
O002297,S0036964,U015720,2020-11-07,18,1,1,1,1,18.99,18.99
O002297,S0036964,U015720,2020-11-07,5,1,1,1,1,54.99,54.99
O002298,S0036966,U015721,2021-01-17,15,3,1,1,1,24.99,24.99
O002298,S0036966,U015721,2021-01-17,32,3,1,1,1,19.99,19.99
O002299,S0036968,U015722,2020-12-02,42,2,1,2,1,11.04,11.04
O002299,S0036968,U015722,2020-12-02,39,2,1,2,1,9.59,9.59
O002300,S0036993,U015735,2020-11-30,14,2,1,2,2,14.44,28.88
O002300,S0036993,U015735,2020-11-30,6,2,1,2,1,39.99,39.99
O002301,S0036998,U015736,2020-12-19,6,4,1,4,1,44.99,44.99
O002301,S0036998,U015736,2020-12-19,40,4,1,4,1,28.99,28.99
O002302,S0037001,U015737,2020-12-16,21,2,1,1,2,21.99,43.98
O002302,S0037001,U015737,2020-12-16,31,2,1,1,1,29.99,29.99
O002303,S0037015,U015744,2020-12-13,1,2,1,7,1,22.49,22.49
O002304,S0037022,U015746,2020-12-31,15,4,2,1,1,24.99,24.99
O002304,S0037022,U015746,2020-12-31,27,4,2,1,1,8.99,8.99
O002305,S0037038,U015753,2020-11-30,25,2,2,1,1,5.94,5.94
O002306,S0037056,U015760,2020-12-18,13,3,1,1,1,74.99,74.99
O002306,S0037056,U015760,2020-12-18,19,3,1,1,1,29.99,29.99
O002306,S0037056,U015760,2020-12-18,37,3,1,1,1,24.99,24.99
O002307,S0037108,U015778,2020-12-05,34,6,2,2,2,21.99,43.98
O002307,S0037108,U015778,2020-12-05,42,6,2,2,1,12.99,12.99
O002308,S0037119,U015782,2020-11-17,32,1,2,9,1,19.99,19.99
O002308,S0037119,U015782,2020-11-17,41,1,2,9,1,15.99,15.99
O002309,S0037125,U015783,2020-12-02,24,2,3,2,1,11.99,11.99
O002309,S0037125,U015783,2020-12-02,39,2,3,2,1,9.59,9.59
O002309,S0037125,U015783,2020-12-02,14,2,3,2,1,14.44,14.44
O002310,S0037157,U015796,2021-01-03,11,2,1,1,1,18.99,18.99
O002310,S0037157,U015796,2021-01-03,4,2,1,1,1,25.99,25.99
O002311,S0037160,U015797,2020-11-10,42,1,1,1,1,12.99,12.99
O002312,S0037165,U015798,2020-11-12,36,1,1,10,1,20.99,20.99
O002312,S0037165,U015798,2020-11-12,33,1,1,10,2,44.99,89.98
O002313,S0037175,U015800,2021-01-01,34,1,1,1,1,21.99,21.99
O002314,S0037186,U015804,2020-12-31,17,4,1,1,1,17.99,17.99
O002314,S0037186,U015804,2020-12-31,41,4,1,1,1,15.99,15.99
O002314,S0037186,U015804,2020-12-31,18,4,1,1,1,18.99,18.99
O002315,S0037192,U015806,2021-01-16,34,2,1,1,1,21.99,21.99
O002315,S0037192,U015806,2021-01-16,23,2,1,1,1,19.99,19.99
O002316,S0037216,U015814,2020-12-24,9,2,2,7,1,21.59,21.59
O002317,S0037238,U015822,2020-12-17,39,2,1,4,1,11.99,11.99
O002318,S0037240,U015824,2020-11-29,37,3,2,1,2,22.49,44.98
O002318,S0037240,U015824,2020-11-29,26,3,2,1,1,7.19,7.19
O002319,S0037262,U015834,2020-12-06,37,6,2,5,1,24.99,24.99
O002320,S0037290,U015846,2020-12-16,1,3,1,2,1,24.99,24.99
O002320,S0037290,U015846,2020-12-16,15,3,1,2,2,24.99,49.98
O002321,S0037292,U015847,2020-11-26,23,1,1,1,1,15.99,15.99
O002322,S0037305,U015851,2020-11-20,38,3,2,5,1,16.99,16.99
O002322,S0037305,U015851,2020-11-20,33,3,2,5,1,44.99,44.99
O002323,S0037328,U015862,2020-12-28,30,3,2,1,1,24.99,24.99
O002323,S0037328,U015862,2020-12-28,8,3,2,1,1,22.99,22.99
O002324,S0037336,U015866,2020-11-15,40,2,2,9,1,28.99,28.99
O002325,S0037367,U015877,2020-12-06,17,3,2,3,1,17.99,17.99
O002326,S0037368,U015877,2020-12-11,21,6,2,3,1,21.99,21.99
O002326,S0037368,U015877,2020-12-11,17,6,2,3,1,16.19,16.19
O002327,S0037434,U015901,2020-12-10,3,1,1,1,1,26.99,26.99
O002328,S0037446,U015904,2020-12-20,23,3,2,1,1,19.99,19.99
O002328,S0037446,U015904,2020-12-20,27,3,2,1,2,8.99,17.98
O002329,S0037454,U015906,2020-12-12,36,2,2,1,1,18.89,18.89
O002330,S0037466,U015910,2020-11-30,5,1,2,10,1,49.49,49.49
O002330,S0037466,U015910,2020-11-30,34,1,2,10,1,19.79,19.79
O002330,S0037466,U015910,2020-11-30,9,1,2,10,1,21.59,21.59
O002331,S0037479,U015916,2020-12-14,30,3,3,2,2,24.99,49.98
O002331,S0037479,U015916,2020-12-14,36,3,3,2,1,18.89,18.89
O002332,S0037484,U015918,2020-11-19,6,1,2,8,1,49.99,49.99
O002332,S0037484,U015918,2020-11-19,13,1,2,8,1,74.99,74.99
O002333,S0037516,U015931,2020-11-26,6,1,3,2,1,39.99,39.99
O002333,S0037516,U015931,2020-11-26,15,1,3,2,1,22.49,22.49
O002334,S0037517,U015932,2020-12-01,24,1,2,8,1,12.74,12.74
O002334,S0037517,U015932,2020-12-01,18,1,2,8,1,16.14,16.14
O002335,S0037539,U015941,2021-01-31,15,1,2,1,1,24.99,24.99
O002336,S0037556,U015950,2020-11-28,14,7,2,8,1,13.59,13.59
O002337,S0037579,U015962,2020-12-11,41,4,1,1,2,15.99,31.98
O002338,S0037600,U015971,2020-12-19,19,1,2,1,1,29.99,29.99
O002339,S0037634,U015985,2020-12-15,2,6,2,8,2,27.99,55.98
O002340,S0037658,U015993,2020-12-10,35,1,2,5,1,19.99,19.99
O002340,S0037658,U015993,2020-12-10,30,1,2,5,1,24.99,24.99
O002341,S0037671,U015999,2020-12-21,15,1,1,2,1,24.99,24.99
O002341,S0037671,U015999,2020-12-21,13,1,1,2,1,74.99,74.99
O002342,S0037677,U016001,2020-11-29,1,2,2,1,1,22.49,22.49
O002343,S0037691,U016006,2020-11-26,10,1,2,2,1,12.74,12.74
O002343,S0037691,U016006,2020-11-26,1,1,2,2,1,21.24,21.24
O002344,S0037713,U016017,2020-12-19,20,3,3,1,1,12.99,12.99
O002345,S0037722,U016020,2020-11-18,4,6,1,2,1,25.99,25.99
O002346,S0037761,U016032,2020-12-31,19,2,1,5,1,29.99,29.99
O002346,S0037761,U016032,2020-12-31,37,2,1,5,2,24.99,49.98
O002347,S0037782,U016040,2020-11-23,28,3,2,4,1,9.99,9.99
O002347,S0037782,U016040,2020-11-23,36,3,2,4,1,20.99,20.99
O002347,S0037782,U016040,2020-11-23,12,3,2,4,1,59.99,59.99
O002348,S0037802,U016050,2020-11-23,5,2,1,1,1,54.99,54.99
O002348,S0037802,U016050,2020-11-23,34,2,1,1,1,21.99,21.99
O002349,S0037838,U016066,2020-11-17,6,4,2,4,1,49.99,49.99
O002350,S0037875,U016080,2020-11-11,2,6,1,1,1,27.99,27.99
O002351,S0037907,U016095,2020-12-27,23,1,2,8,1,19.99,19.99
O002352,S0037908,U016096,2020-12-11,35,3,1,1,1,19.99,19.99
O002353,S0037976,U016129,2020-12-13,9,6,2,8,1,23.99,23.99
O002353,S0037976,U016129,2020-12-13,22,6,2,8,1,9.99,9.99
O002353,S0037976,U016129,2020-12-13,17,6,2,8,1,17.99,17.99
O002354,S0037996,U016138,2020-12-17,36,3,2,1,1,20.99,20.99
O002355,S0038038,U016152,2021-01-01,35,2,1,1,1,19.99,19.99
O002355,S0038038,U016152,2021-01-01,27,2,1,1,1,8.99,8.99
O002356,S0038043,U016154,2020-11-27,33,1,1,1,1,35.99,35.99
O002357,S0038056,U016159,2020-12-20,17,7,1,6,1,17.99,17.99
O002358,S0038078,U016168,2020-11-20,2,7,2,1,1,27.99,27.99
O002358,S0038078,U016168,2020-11-20,29,7,2,1,1,10.99,10.99
O002359,S0038080,U016169,2020-12-10,17,1,2,1,1,17.99,17.99
O002359,S0038080,U016169,2020-12-10,4,1,2,1,1,25.99,25.99
O002360,S0038083,U016170,2020-12-29,6,1,3,7,1,49.99,49.99
O002360,S0038083,U016170,2020-12-29,7,1,3,7,1,79.99,79.99
O002361,S0038102,U016177,2020-11-21,39,1,2,4,1,11.99,11.99
O002362,S0038151,U016196,2021-01-08,20,1,2,1,1,12.99,12.99
O002362,S0038151,U016196,2021-01-08,27,1,2,1,1,8.99,8.99
O002363,S0038152,U016197,2020-12-31,19,4,2,1,1,29.99,29.99
O002363,S0038152,U016197,2020-12-31,25,4,2,1,1,6.99,6.99
O002363,S0038152,U016197,2020-12-31,41,4,2,1,1,15.99,15.99
O002363,S0038152,U016197,2020-12-31,30,4,2,1,1,24.99,24.99
O002364,S0038158,U016198,2020-12-09,19,4,1,1,1,29.99,29.99
O002365,S0038169,U016204,2020-11-28,30,4,1,1,1,21.24,21.24
O002366,S0038170,U016204,2020-12-02,37,4,1,1,1,22.49,22.49
O002367,S0038193,U016213,2021-01-02,36,2,2,7,1,20.99,20.99
O002367,S0038193,U016213,2021-01-02,4,2,2,7,1,25.99,25.99
O002368,S0038210,U016222,2020-12-26,41,2,3,6,1,14.39,14.39
O002369,S0038251,U016239,2020-12-26,16,1,2,1,1,32.99,32.99
O002369,S0038251,U016239,2020-12-26,34,1,2,1,2,21.99,43.98
O002370,S0038254,U016241,2021-01-10,32,1,2,1,2,19.99,39.98
O002370,S0038254,U016241,2021-01-10,29,1,2,1,1,10.99,10.99
O002371,S0038264,U016245,2020-12-16,41,1,2,4,1,15.99,15.99
O002372,S0038266,U016247,2020-12-07,2,2,1,2,1,27.99,27.99
O002372,S0038266,U016247,2020-12-07,14,2,1,2,2,16.99,33.98
O002373,S0038289,U016257,2020-12-03,37,3,1,1,1,22.49,22.49
O002373,S0038289,U016257,2020-12-03,29,3,1,1,1,9.34,9.34
O002374,S0038311,U016265,2020-11-27,33,7,3,7,1,40.49,40.49
O002375,S0038314,U016266,2020-12-21,11,1,2,1,1,18.99,18.99
O002376,S0038319,U016268,2020-11-26,5,2,1,9,1,46.74,46.74
O002377,S0038322,U016270,2020-12-27,15,4,2,1,1,24.99,24.99
O002377,S0038322,U016270,2020-12-27,8,4,2,1,1,22.99,22.99
O002377,S0038322,U016270,2020-12-27,42,4,2,1,1,12.99,12.99
O002377,S0038322,U016270,2020-12-27,11,4,2,1,1,18.99,18.99
O002378,S0038327,U016273,2020-12-28,23,6,1,3,1,19.99,19.99
O002379,S0038335,U016277,2020-11-29,7,2,2,1,1,67.99,67.99
O002380,S0038340,U016279,2021-01-08,14,1,2,1,1,16.99,16.99
O002381,S0038383,U016295,2020-12-10,29,2,2,7,2,9.89,19.78
O002381,S0038383,U016295,2020-12-10,40,2,2,7,1,26.09,26.09
O002382,S0038394,U016299,2020-11-17,11,3,2,5,2,18.99,37.98
O002382,S0038394,U016299,2020-11-17,6,3,2,5,1,49.99,49.99
O002383,S0038396,U016300,2020-12-04,7,1,2,7,1,79.99,79.99
O002384,S0038398,U016300,2020-12-08,12,2,2,7,1,59.99,59.99
O002384,S0038398,U016300,2020-12-08,30,2,2,7,1,24.99,24.99
O002384,S0038398,U016300,2020-12-08,25,2,2,7,1,6.99,6.99
O002385,S0038409,U016304,2020-12-27,16,7,1,10,1,32.99,32.99
O002386,S0038411,U016305,2020-11-20,24,3,2,5,1,14.99,14.99
O002386,S0038411,U016305,2020-11-20,7,3,2,5,1,79.99,79.99
O002387,S0038421,U016307,2020-12-15,4,1,1,1,2,25.99,51.98
O002388,S0038426,U016309,2020-12-13,7,5,2,6,1,79.99,79.99
O002389,S0038478,U016332,2020-12-20,3,2,2,1,2,26.99,53.98
O002389,S0038478,U016332,2020-12-20,14,2,2,1,2,15.29,30.58
O002389,S0038478,U016332,2020-12-20,19,2,2,1,1,29.99,29.99
O002389,S0038478,U016332,2020-12-20,9,2,2,1,1,23.99,23.99
O002390,S0038490,U016336,2021-01-02,2,1,2,1,2,27.99,55.98
O002391,S0038493,U016337,2020-12-02,8,2,1,1,1,19.54,19.54
O002392,S0038511,U016345,2020-11-25,5,3,1,3,1,46.74,46.74
O002392,S0038511,U016345,2020-11-25,1,3,1,3,1,22.49,22.49
O002393,S0038561,U016366,2020-12-06,34,3,1,1,1,21.99,21.99
O002393,S0038561,U016366,2020-12-06,5,3,1,1,2,54.99,109.98
